Heavy atom count,Decoded SMILES,Connection IDs,Encoded SMILES,Coordination environment
20,CC1CCCCC1N1[C]N(Cc2ccccc2)C=C1,[8],[Be]=C1N(Cc2ccccc2)C=CN1C1CCCCC1C,['C_carb([N])([N])']
20,N#Cc1ccccc1-n1c(C#N)nc2ccccc21,[0],[Li]<-N#Cc1ccccc1-n1c(C#N)nc2ccccc21,['N([C])']
20,CC(=S)N1CC(c2ccccc2)OCC1C(C)(C)C,[2],[Li]<-S=C(C)N1CC(c2ccccc2)OCC1C(C)(C)C,['S([C])']
20,Nc1c[nH]c(=Pc2ccccc2)n1-c1ccccc1,[5],[Li]<-P(c1ccccc1)=c1[nH]cc(N)n1-c1ccccc1,['P([C])([C])']
20,COC1(C)C(C)(C)C12C(C)CCP2c1ccccc1,[12],[Li]<-P1(c2ccccc2)CCC(C)C12C(C)(C)C2(C)OC,['P([C])([C])([C])']
21,OP(Cc1ccc(F)c(F)c1)Cc1ccc(F)c(F)c1,[1],[Li]<-P(O)(Cc1ccc(F)c(F)c1)Cc1ccc(F)c(F)c1,['P([O])([C])([C])']
21,N#Cc1ncc(P(c2ccccc2)c2ccccc2)s1,[6],[Li]<-P(c1ccccc1)(c1ccccc1)c1cnc(C#N)s1,['P([C])([C])([C])']
21,C(#CP(c1ccccc1)c1cccs1)c1ccccc1,[2],[Li]<-P(C#Cc1ccccc1)(c1ccccc1)c1cccs1,['P([C])([C])([C])']
21,C1=CSC2=C(S1)SC(=C1SC=C(c3ccccn3)S1)S2,[17],[Li]<-n1ccccc1C1=CSC(=C2SC3=C(SC=CS3)S2)S1,['N([C])([C])']
21,Fc1ccccc1P(c1ccccc1)c1ccccc1,[7],[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1F,['P([C])([C])([C])']
21,NC1CN(P(c2ccccc2)c2ccccc2)CCN1,[4],[Li]<-P(c1ccccc1)(c1ccccc1)N1CCNC(N)C1,['P([C])([C])([N])']
21,CC(C)(C)N1[C]N(Cc2ccc(C(F)(F)F)cc2)C=C1,[5],[Be]=C1N(Cc2ccc(C(F)(F)F)cc2)C=CN1C(C)(C)C,['C_carb([N])([N])']
21,S=c1ccccn1P(c1ccccc1)c1ccccc1,[7],[Li]<-P(c1ccccc1)(c1ccccc1)n1ccccc1=S,['P([C])([C])([N])']
21,CC(c1ccccc1)N1[C]N(Cc2ccccc2)C=C1,[9],[Be]=C1N(Cc2ccccc2)C=CN1C(C)c1ccccc1,['C_carb([N])([N])']
21,Cc1ccc(CPCc2c(F)cccc2F)c(C)c1C,[6],[Li]<-P(Cc1ccc(C)c(C)c1C)Cc1c(F)cccc1F,['P([C])([C])']
21,CCn1c(-c2ccccc2)c(-c2ccccc2)[nH]c1=S,[19],[Li]<-S=c1[nH]c(-c2ccccc2)c(-c2ccccc2)n1CC,['S([C])']
21,c1cncc(CN(Cc2cccs2)Cc2cccs2)c1,[2],[Li]<-n1cccc(CN(Cc2cccs2)Cc2cccs2)c1,['N([C])([C])']
21,CCOC(=O)C1=NCCC1=Nc1c(C)cc(C)cc1C,[6],[Li]<-N1=C(C(=O)OCC)C(=Nc2c(C)cc(C)cc2C)CC1,['N([C])([C])']
21,CC(c1ccncc1)N1[C]N(Cc2ccccc2)C=C1,[9],[Be]=C1N(Cc2ccccc2)C=CN1C(C)c1ccncc1,['C_carb([N])([N])']
21,CCNC(=S)NN=CC(=O)c1cc(F)c(F)c(F)c1F,[4],[Li]<-S=C(NCC)NN=CC(=O)c1cc(F)c(F)c(F)c1F,['S([C])']
21,CCN1[C]N(Cc2ccc(C)c(C)c2C(F)(F)F)C=C1,[3],[Be]=C1N(CC)C=CN1Cc1ccc(C)c(C)c1C(F)(F)F,['C_carb([N])([N])']
21,CC(C)c1ccc(N[C]NC(C)c2ccccc2)cc1,[8],[Be]=C(Nc1ccc(C(C)C)cc1)NC(C)c1ccccc1,['C_carb([N])([N])']
21,CO[C]C1=C(c2ccccc2)C=C(c2ccccc2)C1,[2],[Be]=C(OC)C1=C(c2ccccc2)C=C(c2ccccc2)C1,['C_carb([O])([C])']
21,CC1SC(C)c2c(C(=O)O)cc(N3CCOCC3)cc21,[2],[Li]<-S1C(C)c2cc(N3CCOCC3)cc(C(=O)O)c2C1C,['S([C])([C])']
21,CCN1[C]N(c2ccccc2C(C)(O)C(F)(F)F)C=C1,[3],[Be]=C1N(CC)C=CN1c1ccccc1C(C)(O)C(F)(F)F,['C_carb([N])([N])']
21,CC(c1ccccc1)c1ccccc1-c1ccccn1,[19],[Li]<-n1ccccc1-c1ccccc1C(C)c1ccccc1,['N([C])([C])']
21,COc1cccc(N=Cc2cnc3ccccc3c2)c1,[11],[Li]<-n1cc(C=Nc2cccc(OC)c2)cc2ccccc21,['N([C])([C])']
21,CC(C)(C)c1cccc(C(=O)Nc2ccc(I)cc2)n1,[19],[Li]<-n1c(C(=O)Nc2ccc(I)cc2)cccc1C(C)(C)C,['N([C])([C])']
21,Cc1cc(N2[C]N(c3ccccc3)C=C2)cc(C)c1C,[5],[Be]=C1N(c2ccccc2)C=CN1c1cc(C)c(C)c(C)c1,['C_carb([N])([N])']
21,CC(O)(O)P(=S)(Cc1ccccc1)Cc1ccccc1,[5],[Li]<-S=P(Cc1ccccc1)(Cc1ccccc1)C(C)(O)O,['S([P])']
21,C=C(C)C([O-])(CN1[C]N(CC)C=C1)c1cccc(C)c1,[7],[Be]=C1N(CC)C=CN1CC([O-])(C(=C)C)c1cccc(C)c1,['C_carb([N])([N])']
21,CC(=O)c1cccc(C2=NCCN2Cc2cccs2)n1,[9],[Li]<-N1=C(c2cccc(C(C)=O)n2)N(Cc2cccs2)CC1,['N([C])([C])']
21,C=C(C)N1[C]N(c2ccc(C(C)C)c(C(C)C)c2)C=C1,[4],[Be]=C1N(C(=C)C)C=CN1c1ccc(C(C)C)c(C(C)C)c1,['C_carb([N])([N])']
21,FC1=CC=CC(P(c2ccccc2)c2ccccc2)N1,[6],[Li]<-P(c1ccccc1)(c1ccccc1)C1C=CC=C(F)N1,['P([C])([C])([C])']
21,Cc1ccc(-n2ccn(C(C)(C)C#N)c2=N)c(C)c1C,[15],[Li]<-N=c1n(-c2ccc(C)c(C)c2C)ccn1C(C)(C)C#N,['N([C])']
21,CC(C)c1cccc(C(C)C)c1OP(C(C)C)C(C)C,[13],[Li]<-P(Oc1c(C(C)C)cccc1C(C)C)(C(C)C)C(C)C,['P([O])([C])([C])']
21,CCN1[C]N(CC(C)c2ccccc2)c2ccccc21,[3],[Be]=C1N(CC)c2ccccc2N1CC(C)c1ccccc1,['C_carb([N])([N])']
21,Cc1cccc(-c2cc(C)cc(N(C)C(C)(C)C)c2)c1,[12],[Li]<-N(C)(c1cc(C)cc(-c2cccc(C)c2)c1)C(C)(C)C,['N([C])([C])([C])']
21,N#Cc1ccn(P(c2ccccc2)c2ccccc2)c1,[6],[Li]<-P(c1ccccc1)(c1ccccc1)n1ccc(C#N)c1,['P([C])([C])([N])']
21,Cc1ccc(C=Nc2nc3ccccc3cc2C)cc1,[8],[Li]<-n1c(N=Cc2ccc(C)cc2)c(C)cc2ccccc21,['N([C])([C])']
21,CC(C)c1cccc(C(C)C)c1N[C]c1ccccc1,[13],[Be]=C(Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,['C_carb([N])([C])']
21,CC1(C)[C]CN(c2ccccc2)C1(C)c1ccccc1,[3],[Be]=C1CN(c2ccccc2)C(C)(c2ccccc2)C1(C)C,['C_carb([C])([C])']
21,Cc1ccc(N[C]c2cccc(C(C)(C)C)c2)cc1C,[6],[Be]=C(Nc1ccc(C)c(C)c1)c1cccc(C(C)(C)C)c1,['C_carb([N])([C])']
21,CC1=CC(=N)N(c2c(C(C)C)cccc2C(C)C)CN1,[4],[Li]<-N=C1C=C(C)NCN1c1c(C(C)C)cccc1C(C)C,['N([C])']
21,FC(F)(F)c1ccc(Cn2cnc3ccccc32)cc1,[11],[Li]<-n1cn(Cc2ccc(C(F)(F)F)cc2)c2ccccc21,['N([C])([C])']
21,COC(=O)C(C)(C)P(c1ccccc1)c1ccccc1,[7],[Li]<-P(c1ccccc1)(c1ccccc1)C(C)(C)C(=O)OC,['P([C])([C])([C])']
21,Cc1cnn(P(c2ccccc2)c2ccccc2)c1C,[5],[Li]<-P(c1ccccc1)(c1ccccc1)n1ncc(C)c1C,['P([C])([C])([N])']
21,C(=C(c1ccccc1)c1ccccc1)c1ccccn1,[19],[Li]<-n1ccccc1C=C(c1ccccc1)c1ccccc1,['N([C])([C])']
21,CC(=CC(N)c1nc2ccccc2[nH]1)c1ccccc1,[6],[Li]<-n1c(C(N)C=C(C)c2ccccc2)[nH]c2ccccc21,['N([C])([C])']
21,CC(C)c1cccc(N(C)P(C)C(C)(C)C)c1C(C)C,[10],[Li]<-P(C)(N(C)c1cccc(C(C)C)c1C(C)C)C(C)(C)C,['P([C])([N])([C])']
21,CC(C)c1cccc(C(C)C)c1N1[C]N(CCO)CC1,[13],[Be]=C1N(CCO)CCN1c1c(C(C)C)cccc1C(C)C,['C_carb([N])([N])']
21,O=P(c1ccncc1)(c1ccncc1)c1cccnc1,[18],[Li]<-n1cccc(P(=O)(c2ccncc2)c2ccncc2)c1,['N([C])([C])']
21,[C]1N(CCN2CCOCC2)C=CN1Cc1ccccc1,[0],[Be]=C1N(CCN2CCOCC2)C=CN1Cc1ccccc1,['C_carb([N])([N])']
21,[C](Nc1ccccc1-c1ccccc1)c1ccccc1,[0],[Be]=C(Nc1ccccc1-c1ccccc1)c1ccccc1,['C_carb([N])([C])']
21,CP(c1ccccc1-c1ccccc1)N1CCCCC1,[1],[Li]<-P(C)(c1ccccc1-c1ccccc1)N1CCCCC1,['P([C])([C])([N])']
21,CSc1ccccc1P(c1ccccc1C#N)N(C)C,[8],[Li]<-P(c1ccccc1C#N)(c1ccccc1SC)N(C)C,['P([C])([C])([N])']
21,Cc1c(C)n(-c2ccccc2)n(-c2ccccc2)c1=O,[19],[Li]<-O=c1c(C)c(C)n(-c2ccccc2)n1-c1ccccc1,['O([C])']
21,COc1ccccc1N1[C]N(Cc2ccccn2)C=C1,[9],[Be]=C1N(Cc2ccccn2)C=CN1c1ccccc1OC,['C_carb([N])([N])']
21,OC1CCCC(P(c2ccccc2)c2ccccc2)C1,[6],[Li]<-P(c1ccccc1)(c1ccccc1)C1CCCC(O)C1,['P([C])([C])([C])']
21,CC(C)Sc1ccc(Cn2cnc3ccccc32)cc1,[11],[Li]<-n1cn(Cc2ccc(SC(C)C)cc2)c2ccccc21,['N([C])([C])']
21,Cc1cc(C)c(P(c2ccccc2)C(C)(C)C)c(C)c1,[6],[Li]<-P(c1ccccc1)(c1c(C)cc(C)cc1C)C(C)(C)C,['P([C])([C])([C])']
21,Nc1cc(-c2ccccn2)n(Cc2ccc(O)cc2)n1,[19],[Li]<-n1c(N)cc(-c2ccccn2)n1Cc1ccc(O)cc1,['N([C])([N])']
21,CC(C)(C)CN1[C]N(C2CCCCC2)c2ccccc21,[6],[Be]=C1N(CC(C)(C)C)c2ccccc2N1C1CCCCC1,['C_carb([N])([N])']
21,NC1=CN(CC(c2ccccc2)c2ccccc2)[C]N1,[18],[Be]=C1NC(N)=CN1CC(c1ccccc1)c1ccccc1,['C_carb([N])([N])']
21,[C](Oc1ccccc1)C1=CCCC=C1N1CCCCC1,[0],[Be]=C(Oc1ccccc1)C1=CCCC=C1N1CCCCC1,['C_carb([O])([C])']
21,COC(=O)C1P(C([Si](C)(C)C)[Si](C)(C)C)C1(C)N(C)C,[5],[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)C(C(=O)OC)C1(C)N(C)C,['P([C])([C])([C])']
21,Cc1cn(C(C)(c2ccccc2)c2ccccc2)cn1,[19],[Li]<-n1cn(C(C)(c2ccccc2)c2ccccc2)cc1C,['N([C])([C])']
21,Cc1cc(P(c2ccccc2)c2ccccc2)ccn1,[4],[Li]<-P(c1ccccc1)(c1ccccc1)c1ccnc(C)c1,['P([C])([C])([C])']
21,O=[N+]([O-])c1ccccc1N1COC(c2cccnc2)C1,[17],[Li]<-n1cccc(C2CN(c3ccccc3[N+](=O)[O-])CO2)c1,['N([C])([C])']
21,CC(C)(C)P(c1ccccc1)C(C)(C)c1ccccc1,[4],[Li]<-P(c1ccccc1)(C(C)(C)C)C(C)(C)c1ccccc1,['P([C])([C])([C])']
21,O=C1CCCN(c2ccccc2)[C]N1c1ccccc1,[12],[Be]=C1N(c2ccccc2)CCCC(=O)N1c1ccccc1,['C_carb([N])([N])']
21,Cc1ccc2c(c1)CCN2P(OCC(F)(F)F)C(C)C,[10],[Li]<-P(OCC(F)(F)F)(C(C)C)N1CCc2cc(C)ccc21,['P([O])([C])([N])']
21,O=c1oc2ccccc2cc1-c1n[nH]c(=S)n1CCO,[15],[Li]<-S=c1[nH]nc(-c2cc3ccccc3oc2=O)n1CCO,['S([C])']
21,Cc1ccccc1N1[C]N(C(C)c2ccccc2)C=C1,[8],[Be]=C1N(c2ccccc2C)C=CN1C(C)c1ccccc1,['C_carb([N])([N])']
21,C=CCN1[C]N(c2nc(C)ccc2C)c2ccccc21,[4],[Be]=C1N(CC=C)c2ccccc2N1c1nc(C)ccc1C,['C_carb([N])([N])']
21,CC(=O)N1CC([NH+](C)C)N2CCNP1N(C(C)C)CC2,[13],[Li]<-P12NCCN(CCN1C(C)C)C([NH+](C)C)CN2C(C)=O,['P([N])([N])([N])']
21,COc1ccccc1C(O)P(C)OCc1ccccc1,[10],[Li]<-P(C)(OCc1ccccc1)C(O)c1ccccc1OC,['P([C])([O])([C])']
21,O=[N+]([O-])c1ccccc1-n1cnnc1-c1ccccn1,[19],[Li]<-n1ccccc1-c1nncn1-c1ccccc1[N+](=O)[O-],['N([C])([C])']
21,N#Cc1nc(P(c2ccccc2)c2ccccc2)cs1,[5],[Li]<-P(c1ccccc1)(c1ccccc1)c1csc(C#N)n1,['P([C])([C])([C])']
21,Cc1cc(-p2p(C(C)(C)C)p2C(C)(C)C)cc(C)c1C,[5],[Li]<-p1(C(C)(C)C)p(-c2cc(C)c(C)c(C)c2)p1C(C)(C)C,['P([C])([P])([P])']
21,CC(C)P1CC2(CC1c1ccccc1)OCOC2(C)C,[3],[Li]<-P1(C(C)C)CC2(CC1c1ccccc1)OCOC2(C)C,['P([C])([C])([C])']
21,O=S(=O)(NCc1nc2ccccc2[nH]1)c1ccccc1,[13],[Li]<-[nH]1c(CNS(=O)(=O)c2ccccc2)nc2ccccc21,['N([C])([C])']
21,C=CCN1[C]N(c2c(C(C)C)cccc2C(C)C)CC1,[4],[Be]=C1N(CC=C)CCN1c1c(C(C)C)cccc1C(C)C,['C_carb([N])([N])']
21,Cc1c(NCc2cccc(F)c2)cnc2ccccc12,[13],[Li]<-n1cc(NCc2cccc(F)c2)c(C)c2ccccc21,['N([C])([C])']
21,CC(C)C1CC(C(C)C)CC(P(C)c2ccccc2)C1,[11],[Li]<-P(C)(c1ccccc1)C1CC(C(C)C)CC(C(C)C)C1,['P([C])([C])([C])']
21,c1ccc(-c2ccn(-c3nc4ccccc4s3)n2)cc1,[9],[Li]<-n1c(-n2ccc(-c3ccccc3)n2)sc2ccccc21,['N([C])([C])']
21,CC(C)(C)N1[C]N(Cc2ccnc3ccccc23)C=C1,[5],[Be]=C1N(Cc2ccnc3ccccc23)C=CN1C(C)(C)C,['C_carb([N])([N])']
21,CC1=C(C)C(C)(P2CC(C=CC(C)(C)C)O2)C(C)=C1C,[6],[Li]<-P1(C2(C)C(C)=C(C)C(C)=C2C)CC(C=CC(C)(C)C)O1,['P([C])([C])([O])']
21,Cn1cc[nH]c1=NP(c1ccccc1)c1ccccc1,[7],[Li]<-P(N=c1[nH]ccn1C)(c1ccccc1)c1ccccc1,['P([N])([C])([C])']
21,CCOC(=O)CN1[C]N(c2cc(C)cc(C)c2C)C=C1,[7],[Be]=C1N(CC(=O)OCC)C=CN1c1cc(C)cc(C)c1C,['C_carb([N])([N])']
21,COC(=O)c1cccc2c1nc(-c1ccncc1)n2C,[15],[Li]<-n1ccc(-c2nc3c(C(=O)OC)cccc3n2C)cc1,['N([C])([C])']
21,COc1ccc(CP(O)Cc2ccc(OC)cc2)cc1,[7],[Li]<-P(O)(Cc1ccc(OC)cc1)Cc1ccc(OC)cc1,['P([O])([C])([C])']
21,CC1=C(C)C(C)(P2OCC2c2ccccc2)C(C)=C1C,[6],[Li]<-P1(C2(C)C(C)=C(C)C(C)=C2C)OCC1c1ccccc1,['P([C])([O])([C])']
21,NC1(c2ccccc2)[C]C(=O)C(N)(c2ccccc2)N1,[8],[Be]=C1C(=O)C(N)(c2ccccc2)NC1(N)c1ccccc1,['C_carb([C])([C])']
21,CC(C)c1ccccc1N1[C]N(c2ncccn2)CC1,[10],[Be]=C1N(c2ncccn2)CCN1c1ccccc1C(C)C,['C_carb([N])([N])']
21,Cc1cn(C2CCCCC2)ccc1=Nc1ccccc1,[13],[Li]<-N(c1ccccc1)=c1ccn(C2CCCCC2)cc1C,['N([C])([C])']
21,Cc1cccc(N2C[C]N(c3ccccc3F)C2)c1C,[8],[Be]=C1CN(c2cccc(C)c2C)CN1c1ccccc1F,['C_carb([C])([N])']
21,CC(CNC(C)C)=C(c1ccccc1)c1ccccc1,[3],[Li]<-N(CC(C)=C(c1ccccc1)c1ccccc1)C(C)C,['N([C])([C])']
21,CCN1[C]N(c2c(C)cc(C)cc2C)CC1(C)COC,[3],[Be]=C1N(c2c(C)cc(C)cc2C)CC(C)(COC)N1CC,['C_carb([N])([N])']
21,Cc1cccc(C(C)(C(O)O)P(C)c2ccccc2)c1,[11],[Li]<-P(C)(c1ccccc1)C(C)(c1cccc(C)c1)C(O)O,['P([C])([C])([C])']
21,CCOc1cccc(N2[C]N(C(C)(O)O)C(C)=C2C)c1,[9],[Be]=C1N(c2cccc(OCC)c2)C(C)=C(C)N1C(C)(O)O,['C_carb([N])([N])']
21,CC(C)c1cccc(N2[C]NC3=C2C(F)=CNC3F)c1,[9],[Be]=C1NC2=C(C(F)=CNC2F)N1c1cccc(C(C)C)c1,['C_carb([N])([N])']
21,Cc1cc(N2[C]CN(C3CCCCC3)C2)cc(C)c1C,[5],[Be]=C1CN(C2CCCCC2)CN1c1cc(C)c(C)c(C)c1,['C_carb([C])([N])']
21,Cc1cc(C)c(N2[C]N(C(C)(C)N(C)C)C=C2)cc1C,[7],[Be]=C1N(c2cc(C)c(C)cc2C)C=CN1C(C)(C)N(C)C,['C_carb([N])([N])']
21,CCC(=N)OCc1ccc(OCc2ccccc2)cc1,[3],[Li]<-N=C(CC)OCc1ccc(OCc2ccccc2)cc1,['N([C])']
21,CC(=O)NSC12C=CC(C)(C(C)C1)P2c1ccccc1,[13],[Li]<-P1(c2ccccc2)C2(SNC(C)=O)C=CC1(C)C(C)C2,['P([C])([C])([C])']
21,Cc1cccc2c1C(N1CCC(N)CCC1=O)NCC2,[16],[Li]<-O=C1CCC(N)CCN1C1NCCc2cccc(C)c21,['O([C])']
21,CC(Cl)N(CCCl)P(c1ccccc1)c1ccccc1,[7],[Li]<-P(c1ccccc1)(c1ccccc1)N(CCCl)C(C)Cl,['P([C])([C])([N])']
21,CN1[C]Nc2c3ccc(c21)CCC1=CC=C(CC3)NC1,[2],[Be]=C1Nc2c3ccc(c2N1C)CCC1=CC=C(CC3)NC1,['C_carb([N])([N])']
21,c1ccc2cc(-c3cc4ccccc4cn3)ccc2c1,[15],[Li]<-n1cc2ccccc2cc1-c1ccc2ccccc2c1,['N([C])([C])']
21,Cc1cc(C)c(C)c(N2[C]N(c3ccccc3)C=C2)c1,[9],[Be]=C1N(c2ccccc2)C=CN1c1cc(C)cc(C)c1C,['C_carb([N])([N])']
21,Cc1cc(P(=N)(c2ccccc2)c2ccccc2)cs1,[5],[Li]<-N=P(c1ccccc1)(c1ccccc1)c1csc(C)c1,['N([P])']
21,CC1=CC2(C(=S)N(C)C)CCC1(C)P2c1ccccc1,[13],[Li]<-P1(c2ccccc2)C2(C)CCC1(C(=S)N(C)C)C=C2C,['P([C])([C])([C])']
21,Cc1ccc(C)c2c1c(PC(C)C)cc1ccccc12,[9],[Li]<-P(c1cc2ccccc2c2c(C)ccc(C)c12)C(C)C,['P([C])([C])']
21,O=C(CNC1Nc2ccccc2C1=O)c1ccccc1,[3],[Li]<-N(CC(=O)c1ccccc1)C1Nc2ccccc2C1=O,['N([C])([C])']
21,O=C(CN1[C]N(C2CCCCC2)C=C1)c1ccccc1,[4],[Be]=C1N(CC(=O)c2ccccc2)C=CN1C1CCCCC1,['C_carb([N])([N])']
21,CC(C)C(F)C1CCCCN1P(C(C)(C)C)C(C)(C)C,[11],[Li]<-P(N1CCCCC1C(F)C(C)C)(C(C)(C)C)C(C)(C)C,['P([N])([C])([C])']
21,CC(PN1CCCC1)(c1ccccc1)c1ccccc1,[2],[Li]<-P(N1CCCC1)C(C)(c1ccccc1)c1ccccc1,['P([N])([C])']
21,FC1=CNCC2=C1N(C1C3CC4CC(C3)CC1C4)[C]N2,[18],[Be]=C1NC2=C(C(F)=CNC2)N1C1C2CC3CC(C2)CC1C3,['C_carb([N])([N])']
21,CCN(CC)P(c1ccc(F)cc1)c1ccc(F)cc1,[5],[Li]<-P(c1ccc(F)cc1)(c1ccc(F)cc1)N(CC)CC,['P([C])([C])([N])']
21,CCN(CC)c1ccc(C=C(C)c2ccncc2)cc1,[15],[Li]<-n1ccc(C(C)=Cc2ccc(N(CC)CC)cc2)cc1,['N([C])([C])']
21,COc1ccccc1N1[C]N(Cc2ccccc2)C=C1,[9],[Be]=C1N(Cc2ccccc2)C=CN1c1ccccc1OC,['C_carb([N])([N])']
21,CC(C)N(C(C)C)P(c1ccccc1)c1ccccc1,[7],[Li]<-P(c1ccccc1)(c1ccccc1)N(C(C)C)C(C)C,['P([C])([C])([N])']
21,Cc1ccc(C)c(N2CNC(N)(CO)[C]C2(C)C)c1C,[14],[Be]=C1C(N)(CO)NCN(c2c(C)ccc(C)c2C)C1(C)C,['C_carb([C])([C])']
21,CCOC1=C(c2ccccc2)CC2(C1)NC(N)N=C2Cl,[14],[Li]<-N1C(N)N=C(Cl)C12CC(OCC)=C(c1ccccc1)C2,['N([C])([C])']
21,CC(C)(C)C1(N)CN(Cc2ccccc2)[C]NS1(=O)=O,[15],[Be]=C1NS(=O)(=O)C(N)(C(C)(C)C)CN1Cc1ccccc1,['C_carb([N])([N])']
21,CCOC(=O)CN1[C]N(c2cc(C)c(C)c(C)c2)C=C1,[7],[Be]=C1N(CC(=O)OCC)C=CN1c1cc(C)c(C)c(C)c1,['C_carb([N])([N])']
21,S=P(c1ccccc1)(c1ccccc1)c1ccncc1,[0],[Li]<-S=P(c1ccccc1)(c1ccccc1)c1ccncc1,['S([P])']
21,CC(C)c1ccc(N2[C]N(C(C)C)C=C2)c(C(C)C)c1,[8],[Be]=C1N(c2ccc(C(C)C)cc2C(C)C)C=CN1C(C)C,['C_carb([N])([N])']
21,CC(C)P(c1ccccc1)c1cccc(C(F)(F)F)c1,[3],[Li]<-P(c1ccccc1)(c1cccc(C(F)(F)F)c1)C(C)C,['P([C])([C])([C])']
21,CC(=O)OC(c1ccccc1)N(C)[C]c1ccccc1,[13],[Be]=C(c1ccccc1)N(C)C(OC(C)=O)c1ccccc1,['C_carb([C])([N])']
21,CC(C)c1cc(C(C)C)cc(C(C)N[C]C(C)(C)C)c1,[14],[Be]=C(NC(C)c1cc(C(C)C)cc(C(C)C)c1)C(C)(C)C,['C_carb([N])([C])']
21,CC(c1ccccc1)N1[C]NC=C1NC1CCCCN1,[9],[Be]=C1NC=C(NC2CCCCN2)N1C(C)c1ccccc1,['C_carb([N])([N])']
21,CC(C)(C)P([Se]c1ccccc1)c1cccc(C#N)c1,[4],[Li]<-P([Se]c1ccccc1)(c1cccc(C#N)c1)C(C)(C)C,['P([Se])([C])([C])']
21,CCOC(=O)CN(CC(=O)NC(C)(O)O)CC(=O)OC,[9],[Li]<-O=C(CN(CC(=O)OC)CC(=O)OCC)NC(C)(O)O,['O([C])']
21,c1ccc2nc(-c3cccc4ccccc34)ccc2c1,[4],[Li]<-n1c(-c2cccc3ccccc23)ccc2ccccc21,['N([C])([C])']
21,CCCN1[C]N(C2CCCCCCCCCCC2)C=C1,[4],[Be]=C1N(CCC)C=CN1C1CCCCCCCCCCC1,['C_carb([N])([N])']
21,CNc1ccccc1P(c1ccccc1F)C(F)(F)F,[8],[Li]<-P(c1ccccc1F)(c1ccccc1NC)C(F)(F)F,['P([C])([C])([C])']
21,Cc1ccsc1C1=C(c2cccs2)P1c1ccccc1,[13],[Li]<-P1(c2ccccc2)C(c2cccs2)=C1c1sccc1C,['P([C])([C])([C])']
21,Cc1ccc(N2[C]N(C3CCCCCC3)C=C2)c(C)c1,[6],[Be]=C1N(c2ccc(C)cc2C)C=CN1C1CCCCCC1,['C_carb([N])([N])']
21,CC1=CNCC(P(c2ccccc2)c2ccccc2)=C1,[6],[Li]<-P(C1=CC(C)=CNC1)(c1ccccc1)c1ccccc1,['P([C])([C])([C])']
21,C=CCN1[C]N(c2c(C(C)C)cccc2C(C)C)C=C1,[4],[Be]=C1N(CC=C)C=CN1c1c(C(C)C)cccc1C(C)C,['C_carb([N])([N])']
21,C[Si](C)(C)C(p1ncnc1-c1ccccc1)[Si](C)(C)C,[5],[Li]<-p1(C([Si](C)(C)C)[Si](C)(C)C)ncnc1-c1ccccc1,['P([C])([N])([C])']
21,COc1cccc(C(C)C)c1N1[C]N(C(C)(C)C)C=C1,[12],[Be]=C1N(c2c(OC)cccc2C(C)C)C=CN1C(C)(C)C,['C_carb([N])([N])']
21,CC(C)(C)P(c1ccccc1C1OCCO1)C(C)(C)C,[4],[Li]<-P(c1ccccc1C1OCCO1)(C(C)(C)C)C(C)(C)C,['P([C])([C])([C])']
21,c1ccc2c(c1)OC(Cn1ccnc1)c1ccccc1-2,[12],[Li]<-n1ccn(CC2Oc3ccccc3-c3ccccc32)c1,['N([C])([C])']
21,Cc1ccc(NC(=S)NC(=O)c2ccsc2)c(C)c1C,[7],[Li]<-S=C(NC(=O)c1ccsc1)Nc1ccc(C)c(C)c1C,['S([C])']
21,Cc1nc(N)n(P(c2ccccc2)c2ccccc2)n1,[6],[Li]<-P(c1ccccc1)(c1ccccc1)n1nc(C)nc1N,['P([C])([C])([N])']
21,CN([C]N1CCCC1)C(=O)c1cccc2ccccc12,[2],[Be]=C(N1CCCC1)N(C)C(=O)c1cccc2ccccc12,['C_carb([N])([N])']
21,CC(C)C1=C(C(C)C)C2=CC=CC(=O)C2(N(C)C)C=C1,[13],[Li]<-O=C1C=CC=C2C(C(C)C)=C(C(C)C)C=CC21N(C)C,['O([C])']
21,CC(C)(C)CN1[C]N(c2ncccn2)c2ccccc21,[6],[Be]=C1N(CC(C)(C)C)c2ccccc2N1c1ncccn1,['C_carb([N])([N])']
21,CN1[C]NC(c2ccc(C(C)(C)C)c(C(C)(C)C)c2)=N1,[2],[Be]=C1NC(c2ccc(C(C)(C)C)c(C(C)(C)C)c2)=NN1C,['C_carb([N])([N])']
21,C=CCN1[C]N(c2cccc(OC)n2)c2ccccc21,[4],[Be]=C1N(CC=C)c2ccccc2N1c1cccc(OC)n1,['C_carb([N])([N])']
21,Cn1c(=O)c2c(ncn2Cc2ccccc2)n(C)c1=O,[6],[Li]<-n1cn(Cc2ccccc2)c2c(=O)n(C)c(=O)n(C)c21,['N([C])([C])']
21,CN1[C]N(c2c(C(C)(C)C)cccc2C(C)(C)C)C=C1,[2],[Be]=C1N(C)C=CN1c1c(C(C)(C)C)cccc1C(C)(C)C,['C_carb([N])([N])']
