Atom count,Canonical SMILES,Connection IDs,Enriched SMILES,Coordination environment
46,CC(C)(S)C(C)(C)CP(c1ccccc1)c1ccccc1,"[3, 8]",CC1(C)CP(c2ccccc2)(c2ccccc2)->[Ir]<-SC1(C)C,"['P([C])([C])([C])', 'S([C])']"
46,CC1CC(O)C(Oc2ccnc(C(O)O)c2)C(C(C)C)C1,"[10, 13]",CC1CC(O)C(Oc2ccn3->[Ir]<-OC(O)c3c2)C(C(C)C)C1,"['N([C])([C])', 'O([C])']"
46,Cc1cc(C)n(C2C=CC(n3ccc(C#N)n3)=CC2(N)c2ccccn2)n1,"[19, 25]",Cc1cc(C)n(C2C=CC(n3ccc(C#N)n3)=CC23N->[Ir]<-n2ccccc23)n1,"['N([C])', 'N([C])([C])']"
46,COC(C)c1ccnc(-c2nc3ccccc3n2CC(C)C)c1,"[7, 10]",COC(C)c1ccn2->[Ir]<-n3c(n(CC(C)C)c4ccccc43)-c2c1,"['N([C])([C])', 'N([C])([C])']"
46,CC(O)N1[C]N(C23C=CC=CC2(S)N(Cc2ccncc2)CN3)C=C1,"[4, 12]",CC(O)N1C=CN2C1=[Be]->[Ir]<-SC13C=CC=CC21NCN3Cc1ccncc1,"['Be([C])', 'S([C])']"
46,FC(F)(F)c1cnn(Nc2ccccc2P(c2ccccc2)c2ccccc2)c1,"[7, 15]",FC(F)(F)c1cnn2(->[Ir]<-P(c3ccccc3)(c3ccccc3)c3ccccc3N2)c1,"['N([N])([C])([N])', 'P([C])([C])([C])']"
46,CCN(C)CC(C)(C)N1CCN(C)c2ccccc21,"[2, 8]",CCN1(C)->[Ir]<-N2(CCN(C)c3ccccc32)C(C)(C)C1,"['N([C])([C])([C])', 'N([C])([C])([C])']"
46,Cn1nc(-c2ccccc2)c2c(-c3nc4ccccc4n3C)nc(C=N)cc21,"[20, 25]",Cn1nc(-c2ccccc2)c2c3nc(cc21)C=N->[Ir]<-n1(C)c-3nc2ccccc21,"['N([C])', 'N([C])([C])([C])']"
46,COc1ccc(P(c2ccc(OC)cc2)c2ccccc2OC)cc1,"[6, 21]",COc1ccc(P2(c3ccc(OC)cc3)->[Ir]<-O(C)c3ccccc32)cc1,"['O([C])([C])', 'P([C])([C])([C])']"
46,Cc1cc(C)n(-c2c(C)cccc2NC(C)c2ccccc2)n1,"[13, 22]",Cc1cccc2c1-n1c(C)cc(C)n1->[Ir]<-N2C(C)c1ccccc1,"['N([C])([C])', 'N([C])([N])']"
46,CN1[C]N(CC(C)(C)N2[C]N(C)c3ccccc32)c2ccccc21,"[2, 9]",CN1C2=[Be]->[Ir]<-[Be]=C3N(C)c4ccccc4N3C(C)(C)CN2c2ccccc21,"['Be([C])', 'Be([C])']"
46,C1=Nc2ncccc2OCCSc2cccnc2N=CCSCCOC1,"[1, 18]",C1=N2->[Ir]<-N(=CCSCCOC1)c1ncccc1SCCOc1cccnc12,"['N([C])([C])', 'N([C])([C])']"
46,CN(C)Cc1cccc(P(c2ccccc2)c2ccncc2N)c1,"[9, 22]",CN(C)Cc1cccc(P2(c3ccccc3)->[Ir]<-Nc3cnccc32)c1,"['N([C])', 'P([C])([C])([C])']"
46,COC(CC=O)(c1ccccc1)P(c1ccccc1)c1ccccc1,"[5, 12]",COC1(c2ccccc2)CC=O->[Ir]<-P1(c1ccccc1)c1ccccc1,"['O([C])', 'P([C])([C])([C])']"
46,[C]N1C=CN(c2cc(C)c(C)c(C)c2)C1CSC(C)(C)C,"[0, 16]",Cc1cc(N2C=CN3C=[Be]->[Ir]<-S(C(C)(C)C)CC32)cc(C)c1C,"['Be([C])', 'S([C])([C])']"
46,CC(C)C(C)NC1(CN)NCCCc2ccccc21,"[5, 8]",CC(C)C(C)N1->[Ir]<-NCC12NCCCc1ccccc12,"['N([C])', 'N([C])([C])']"
46,Cc1cccc(C(F)(F)c2cnc(-c3ccccn3)c(-c3ccccc3)c2)c1,"[11, 18]",Cc1cccc(C(F)(F)c2cc(-c3ccccc3)c3n(->[Ir]<-n4ccccc4-3)c2)c1,"['N([C])([C])', 'N([C])([C])']"
46,CCOP(=O)(OCC)C(NCc1ccc(Br)cc1)c1ccccn1,"[9, 23]",CCOP(=O)(OCC)C1c2ccccn2->[Ir]<-N1Cc1ccc(Br)cc1,"['N([C])([C])', 'N([C])([C])']"
46,NCCN(Cc1ccc(-c2ccc(Br)cc2)nc1)Cc1ccccn1,"[0, 24]",Brc1ccc(-c2ccc(CN3CCN->[Ir]<-n4ccccc4C3)cn2)cc1,"['N([C])', 'N([C])([C])']"
46,CC12C=CC(P1c1ccccc1)C1(N)N3CCC(C(=O)C3)C12C,"[5, 13]",CC12C3CCN(CC3=O)C13N->[Ir]<-P1(c4ccccc4)C3C=CC21C,"['N([C])', 'P([C])([C])([C])']"
46,Cc1ccc(CN2[C]N(CC(C)(N)c3ccccc3)C=C2)cc1,"[7, 12]",Cc1ccc(CN2C=CN3CC(C)(c4ccccc4)N->[Ir]<-[Be]=C23)cc1,"['Be([C])', 'N([C])']"
46,CC(C)SCCC(C)P(c1ccccc1)c1ccccc1,"[3, 8]",CC(C)S1->[Ir]<-P(c2ccccc2)(c2ccccc2)C(C)CC1,"['P([C])([C])([C])', 'S([C])([C])']"
46,CC1PC(=O)C(P2C(C)CCC2C)=C1P1C(=O)CCC1C,"[6, 14]",CC1PC(=O)C2=C1P1(->[Ir]<-P23C(C)CCC3C)C(=O)CCC1C,"['P([C])([C])([C])', 'P([C])([C])([C])']"
46,Cc1cpc(P(c2ccccc2)c2ccccc2)cc1-c1ccccc1,"[3, 5]",Cc1cp2->[Ir]<-P(c3ccccc3)(c3ccccc3)c2cc1-c1ccccc1,"['P([C])([C])', 'P([C])([C])([C])']"
46,CC(Nc1cnc2cc(C3COCO3)ncc2c1)Nc1cnccc1N,"[18, 25]",CC(Nc1cnc2cc(C3COCO3)ncc2c1)N1->[Ir]<-Nc2ccncc21,"['N([C])', 'N([C])([C])']"
46,CC(C)c1c(CNCNc2ccccn2)ccc2ccccc12,"[6, 14]",CC(C)c1c(CN2->[Ir]<-n3ccccc3NC2)ccc2ccccc12,"['N([C])([C])', 'N([C])([C])']"
46,[C]NC1(c2ccc(C(C)(C)C)cn2)NC=CN1C(C)(C)C,"[0, 12]",CC(C)(C)c1ccc2n(->[Ir]<-[Be]=CNC23NC=CN3C(C)(C)C)c1,"['Be([C])', 'N([C])([C])']"
46,CN(C)c1cccc(-c2cccc(-c3ccccn3)n2)c1N(C)C,"[18, 19]",CN(C)c1cccc(-c2cccc3n2->[Ir]<-n2ccccc2-3)c1N(C)C,"['N([C])([C])', 'N([C])([C])']"
46,Cc1cccc(-n2ncc(C(C)(C)C)c2-c2ccccn2)c1C,"[6, 20]",Cc1cccc(-n23->[Ir]<-n4ccccc4-c2c(C(C)(C)C)cn3)c1C,"['N([C])([C])', 'N([C])([C])([N])']"
46,CC1(C)OB(c2cccc(NCc3ccccn3)c2)OC1(C)C,"[10, 17]",CC1(C)OB(c2cccc(N3->[Ir]<-n4ccccc4C3)c2)OC1(C)C,"['N([C])([C])', 'N([C])([C])']"
46,Cc1cccc(C(=NC2CCCN2)Nc2ccc3ccccc3n2)n1,"[7, 23]",Cc1cccc(C2=N(C3CCCN3)->[Ir]<-n3c(ccc4ccccc43)N2)n1,"['N([C])([C])', 'N([C])([C])']"
46,Cc1cc(C)c(N2[C]N(CC3(C=N)C=CC=CC3)C=C2)c(C)c1,"[7, 12]",Cc1cc(C)c(N2C=CN3CC4(C=CC=CC4)C=N->[Ir]<-[Be]=C32)c(C)c1,"['Be([C])', 'N([C])']"
46,Clc1ccccc1-n1c(-c2ccccn2)nc2c3ccccc3c3ccccc3c21,"[7, 14]",Clc1ccccc1-n12->[Ir]<-n3ccccc3-c1nc1c3ccccc3c3ccccc3c12,"['N([C])([C])', 'N([C])([C])([C])']"
46,CC(C)(C)P(c1ccccc1)c1ccccc1C1=NCCC1,"[4, 18]",CC(C)(C)P1(c2ccccc2)->[Ir]<-N2=C(CCC2)c2ccccc21,"['N([C])([C])', 'P([C])([C])([C])']"
46,Cc1ccc(N2[C]N(c3ncccc3C(C)C)C=C2)c(C)c1C,"[6, 9]",Cc1ccc(N2C=CN3C2=[Be]->[Ir]<-n2cccc(C(C)C)c23)c(C)c1C,"['Be([C])', 'N([C])([C])']"
46,CC(C)(C)P(C(C)(C)C)C1(C=N)C=Cc2ccccc21,"[4, 11]",CC(C)(C)P1(C(C)(C)C)->[Ir]<-N=CC12C=Cc1ccccc12,"['N([C])', 'P([C])([C])([C])']"
46,CC1CC(=Nc2ccccc2C(C)c2ccccn2)C(C)C1,"[4, 18]",CC1CC(=N2->[Ir]<-n3ccccc3C(C)c3ccccc32)C(C)C1,"['N([C])([C])', 'N([C])([C])']"
46,COc1ccc(CN2[C]N(c3ncc(C(C)(C)C)cn3)C=C2)cc1,"[8, 11]",COc1ccc(CN2C=CN3C2=[Be]->[Ir]<-n2cc(C(C)(C)C)cnc23)cc1,"['Be([C])', 'N([C])([C])']"
46,CC(=O)OCOc1cccc(P(CCP(C(F)(F)F)C(F)(F)F)C(C)=O)c1C(F)(F)F,"[11, 14]",CC(=O)OCOc1cccc(P2(C(C)=O)->[Ir]<-P(C(F)(F)F)(C(F)(F)F)CC2)c1C(F)(F)F,"['P([C])([C])([C])', 'P([C])([C])([C])']"
46,O=C1C=CC(c2ccccc2)=CC1=NC(c1ccccc1)c1ccccc1,"[0, 13]",c1ccc(-c2ccc3c(c2)=N(C(c2ccccc2)c2ccccc2)->[Ir]<-O=3)cc1,"['N([C])([C])', 'O([C])']"
46,Cc1cccc(C=NCCCN=Cc2cc(C)cc(C)c2)c1,"[7, 11]",Cc1cccc(C=N2->[Ir]<-N(=Cc3cc(C)cc(C)c3)CCC2)c1,"['N([C])([C])', 'N([C])([C])']"
46,CC(C)(OP(c1ccccc1)c1ccccc1)c1nc2ccccc2o1,"[4, 18]",CC1(C)OP(c2ccccc2)(c2ccccc2)->[Ir]<-n2c1oc1ccccc12,"['N([C])([C])', 'P([O])([C])([C])']"
46,OCc1ccc(N=C2C(=Nc3ccc(Cl)cc3)C=CC23C=CC=CC3)cc1,"[6, 9]",OCc1ccc(N2->[Ir]<-N(c3ccc(Cl)cc3)=C3C=CC4(C=CC=CC4)C=23)cc1,"['N([C])([C])', 'N([C])([C])']"
46,Cc1cnn(NC(Nn2ncc(C)c2C)c2cccc(S)c2)c1C,"[4, 8]",Cc1cnn2(->[Ir]<-n3(ncc(C)c3C)NC(c3cccc(S)c3)N2)c1C,"['N([N])([C])([N])', 'N([N])([N])([C])']"
46,Cc1cn(NCCOP(c2ccccc2)c2ccccc2)nc1C,"[3, 8]",Cc1cn2(->[Ir]<-P(c3ccccc3)(c3ccccc3)OCCN2)nc1C,"['N([C])([N])([N])', 'P([C])([C])([O])']"
46,O=C(O)C1=C[Si](c2ccccc2)(c2ccccc2)[Si]1([SiH3])c1ccccc1,"[18, 19]",O=C(O)C1=C[Si](c2ccccc2)(c2ccccc2)[Si]12(c1ccccc1)->[Ir]<-[SiH3]2,"['Si([Si])', 'Si([Si])([C])([C])([Si])']"
46,Cc1cnn(Nc2ccccn2)c1-c1ccccc1-n1ncc(C)c1C,"[4, 11]",Cc1cnn(-c2ccccc2-c2c(C)cnn23->[Ir]<-n2ccccc2N3)c1C,"['N([C])([C])', 'N([N])([C])([N])']"
46,Clc1ccccc1C(c1ccccn1)P(c1ccccc1)c1ccccc1,"[13, 14]",Clc1ccccc1C1c2ccccn2->[Ir]<-P1(c1ccccc1)c1ccccc1,"['N([C])([C])', 'P([C])([C])([C])']"
46,Cc1cnn(-c2ccccc2C(Nn2cccn2)Nn2cccn2)c1C,"[13, 19]",Cc1cnn(-c2ccccc2C2Nn3(->[Ir]<-n4(cccn4)N2)cccn3)c1C,"['N([C])([N])([N])', 'N([N])([C])([N])']"
46,CC1=CC(=Nc2ccccc2)C(=Nc2c(C)cccc2C)C=C1C,"[4, 12]",Cc1cc2c(cc1C)=N(c1c(C)cccc1C)->[Ir]<-N=2c1ccccc1,"['N([C])([C])', 'N([C])([C])']"
46,Cc1ccccc1N[C]Nc1ccccc1[C]Nc1ccccc1C,"[8, 16]",Cc1ccccc1NC1=[Be]->[Ir]<-[Be]=C(Nc2ccccc2C)c2ccccc2N1,"['Be([C])', 'Be([C])']"
46,CC(C)(C)c1c(Cl)cccc1C=NCCN=Cc1cccc(Cl)c1Cl,"[12, 15]",CC(C)(C)c1c(Cl)cccc1C=N1->[Ir]<-N(=Cc2cccc(Cl)c2Cl)CC1,"['N([C])([C])', 'N([C])([C])']"
46,CCN(CP(c1ccccc1)c1ccccc1)C(C)(C)N,"[4, 20]",CCN1CP(c2ccccc2)(c2ccccc2)->[Ir]<-NC1(C)C,"['N([C])', 'P([C])([C])([C])']"
46,CC(C)C1NCCC1=NC(=O)CC(C)(C)c1ccccn1,"[8, 20]",CC(C)C1NCCC1=N1->[Ir]<-n2ccccc2C(C)(C)CC1=O,"['N([C])([C])', 'N([C])([C])']"
46,CN=Cc1ccccc1P(c1ccccc1C)c1ccccc1C,"[1, 9]",Cc1ccccc1P1(c2ccccc2C)->[Ir]<-N(C)=Cc2ccccc21,"['N([C])([C])', 'P([C])([C])([C])']"
46,NC1=C2C=CC=CC2C2(N1)C(=O)C(c1nc3ccccc3o1)=Cc1ccccc12,"[11, 14]",NC1=C2C=CC=CC2C2(N1)C1=O->[Ir]<-n3c(oc4ccccc43)C1=Cc1ccccc12,"['N([C])([C])', 'O([C])']"
46,CC1CC(C)P(c2ccccc2C=NCc2ccccc2)C1,"[5, 13]",CC1CC(C)P2(->[Ir]<-N(Cc3ccccc3)=Cc3ccccc32)C1,"['N([C])([C])', 'P([C])([C])([C])']"
46,CC(=Nc1cccc(C)c1)C(C)(C)C=Nc1cccc(C)c1,"[2, 14]",CC1=N(c2cccc(C)c2)->[Ir]<-N(c2cccc(C)c2)=CC1(C)C,"['N([C])([C])', 'N([C])([C])']"
46,Cc1cc(C=NCc2ccccc2-c2ccccn2)c2ccccc2c1,"[5, 18]",Cc1cc(C=N2->[Ir]<-n3ccccc3-c3ccccc3C2)c2ccccc2c1,"['N([C])([C])', 'N([C])([C])']"
46,CC(C)P(OC(C)(C)C1=NCC(C)(C)O1)C(C)C,"[3, 9]",CC(C)P1(C(C)C)->[Ir]<-N2=C(OC(C)(C)C2)C(C)(C)O1,"['N([C])([C])', 'P([C])([C])([O])']"
46,C(=CCn1c(-c2ccccn2)nc2ccccc21)CN1CCCC1,"[10, 11]",C(=CCn1c2n(->[Ir]<-n3ccccc3-2)c2ccccc21)CN1CCCC1,"['N([C])([C])', 'N([C])([C])']"
46,CP(C(=N)c1cccc(-c2ccnn2-c2ccccc2)n1)c1ccccc1,"[3, 20]",CP(C1=N->[Ir]<-n2c1cccc2-c1ccnn1-c1ccccc1)c1ccccc1,"['N([C])', 'N([C])([C])']"
46,CC(C)(C)P(c1c(C=N)cnc2ccccc12)C(C)(C)C,"[4, 8]",CC(C)(C)P1(C(C)(C)C)->[Ir]<-N=Cc2cnc3ccccc3c21,"['N([C])', 'P([C])([C])([C])']"
46,COc1cccc(-c2nc3c(OC)c4nc(-c5ccccn5)cnc4cc3[nH]2)c1,"[14, 21]",COc1cccc(-c2nc3c(OC)c4c(cc3[nH]2)ncc2n4->[Ir]<-n3ccccc3-2)c1,"['N([C])([C])', 'N([C])([C])']"
46,COC(=O)CN(N)Cn1ncc(C(=O)OC)c1Nn1cc(C(=O)OC)cn1,"[6, 18]",COC(=O)CN1Cn2ncc(C(=O)OC)c2Nn2(->[Ir]<-N1)cc(C(=O)OC)cn2,"['N([N])', 'N([N])([C])([N])']"
46,N=C(c1cccnc1)N1C(=NC2CNCCO2)C=CC2C=CC=CC21,"[0, 10]",C1=CC2C=CC3=N(C4CNCCO4)->[Ir]<-N=C(c4cccnc4)N3C2C=C1,"['N([C])', 'N([C])([C])']"
46,NC12C=CC=NC1(C(N)(Nc1ccccc1)c1ccccn1)C=CC=N2,"[0, 8]",C1=CC23N=CC=CC2(N=C1)C(Nc1ccccc1)(c1ccccn1)N->[Ir]<-N3,"['N([C])', 'N([C])']"
46,NC(=Nc1ccc(C(F)(F)F)cc1)OC(Cc1ccccc1)c1ccccn1,"[0, 27]",FC(F)(F)c1ccc(N=C2N->[Ir]<-n3ccccc3C(Cc3ccccc3)O2)cc1,"['N([C])', 'N([C])([C])']"
46,CC1(C)CN=C(C(C)(C)C2=NCC(Cc3ccccc3)O2)O1,"[4, 10]",CC1(C)CN2->[Ir]<-N3=C(OC(Cc4ccccc4)C3)C(C)(C)C=2O1,"['N([C])([C])', 'N([C])([C])']"
46,SC1(CCCP(c2ccccc2)c2ccccc2)CSCSC1,"[0, 5]",c1ccc(P2(c3ccccc3)->[Ir]<-SC3(CCC2)CSCSC3)cc1,"['P([C])([C])([C])', 'S([C])']"
46,c1ccc(CCN(CCc2ccccn2)Cc2ccncc2)nc1,"[14, 22]",c1ccn2->[Ir]<-n3ccccc3CCN(Cc3ccncc3)CCc2c1,"['N([C])([C])', 'N([C])([C])']"
46,CC(=O)c1[nH]nc(N2[C]N(c3cc(C)cc(C)c3)c3ccccc32)c1C,"[5, 8]",CC(=O)c1[nH]n2->[Ir]<-[Be]=C3N(c4cc(C)cc(C)c4)c4ccccc4N3c2c1C,"['Be([C])', 'N([N])([C])']"
46,CC(C)C=NCc1ccccc1C1(N)CN=C(C(C)C)O1,"[4, 13]",CC(C)C=N1->[Ir]<-NC2(CN=C(C(C)C)O2)c2ccccc2C1,"['N([C])', 'N([C])([C])']"
46,CC(C)=Nc1cccc(C)c1-c1c(C)cccc1N=C(C)C,"[3, 18]",CC(C)=N1->[Ir]<-N(=C(C)C)c2cccc(C)c2-c2c(C)cccc21,"['N([C])([C])', 'N([C])([C])']"
46,[C]Nc1ccccc1-c1ccccc1C1(C2(N)NC=CN2[C])NC=C(N)N1,"[0, 21]",NC1=CNC2(N1)c1ccccc1-c1ccccc1NC=[Be]->[Ir]<-[Be]=CN1C=CNC12N,"['Be([C])', 'Be([C])']"
46,CC(=O)c1cc(C)n(C(n2nc(C)cc2C)n2nc(C)cc2C)n1,"[10, 17]",CC(=O)c1cc(C)n(C2n3c(C)cc(C)n3->[Ir]<-n3c(C)cc(C)n32)n1,"['N([C])([N])', 'N([C])([N])']"
46,O=C(c1ccccc1)n1c(-c2cccc3ccccc23)cnc1-c1ccccn1,"[21, 28]",O=C(c1ccccc1)n1c(-c2cccc3ccccc23)cn2->[Ir]<-n3ccccc3-c12,"['N([C])([C])', 'N([C])([C])']"
46,Cc1cc2nc(CP(c3ccccc3)c3ccccc3)[nH]c2cc1C,"[4, 7]",Cc1cc2[nH]c3n(->[Ir]<-P(c4ccccc4)(c4ccccc4)C3)c2cc1C,"['N([C])([C])', 'P([C])([C])([C])']"
46,C=C(C)C1(P(c2ccccc2)c2ccccc2)C=CC=CC1(N)S,"[4, 22]",C=C(C)C12C=CC=CC1(S)N->[Ir]<-P2(c1ccccc1)c1ccccc1,"['N([C])', 'P([C])([C])([C])']"
46,N=CC1(N)C=C(C(c2ccccc2)c2ccccc2CO)C=CC1,"[0, 3]",OCc1ccccc1C(C1=CC2(C=N->[Ir]<-N2)CC=C1)c1ccccc1,"['N([C])', 'N([C])']"
46,COc1cccc(P(c2cccc(OC)c2)c2ccccc2OC)c1,"[7, 22]",COc1cccc(P2(c3cccc(OC)c3)->[Ir]<-O(C)c3ccccc32)c1,"['O([C])([C])', 'P([C])([C])([C])']"
46,CC(C)[C]NC(=O)C1(Sc2ccccc2)NC=CN1c1ccccc1,"[3, 8]",CC(C)C1=[Be]->[Ir]<-S(c2ccccc2)C2(NC=CN2c2ccccc2)C(=O)N1,"['Be([C])', 'S([C])([C])']"
46,CC(C)C1=CN(C(C)C)[C]N1CN1[C]N(C(C)C)C=C1,"[9, 13]",CC(C)C1=CN(C(C)C)C2=[Be]->[Ir]<-[Be]=C3N(C=CN3C(C)C)CN21,"['Be([C])', 'Be([C])']"
46,CCOP(=O)(OCC)C(NCc1ccccc1)c1ccccn1,"[9, 22]",CCOP(=O)(OCC)C1c2ccccn2->[Ir]<-N1Cc1ccccc1,"['N([C])([C])', 'N([C])([C])']"
46,FC(F)(F)P(c1nc2ccccc2nc1P(c1ccccc1)c1ccccc1)C(F)(F)F,"[4, 15]",FC(F)(F)P1(C(F)(F)F)->[Ir]<-P(c2ccccc2)(c2ccccc2)c2nc3ccccc3nc21,"['P([C])([C])([C])', 'P([C])([C])([C])']"
46,Cc1ccc(-c2ccnc(C=Nc3ccc(C(C)C)cc3)c2)cc1,"[8, 11]",Cc1ccc(-c2ccn3->[Ir]<-N(c4ccc(C(C)C)cc4)=Cc3c2)cc1,"['N([C])([C])', 'N([C])([C])']"
46,CCOC(NCc1ccccn1)(c1ccccc1)c1ccccc1,"[4, 11]",CCOC(c1ccccc1)(c1ccccc1)N1->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([C])([C])']"
46,CC(Nc1ccc(C(=O)NCc2ccccc2)cc1)c1ccccn1,"[2, 24]",CC1c2ccccn2->[Ir]<-N1c1ccc(C(=O)NCc2ccccc2)cc1,"['N([C])([C])', 'N([C])([C])']"
46,CCN(c1ccncc1N)C(C)Sc1ccc(N(C)C)cc1,"[2, 9]",CCN1(C(C)Sc2ccc(N(C)C)cc2)->[Ir]<-Nc2cnccc21,"['N([C])', 'N([C])([C])([C])']"
46,Cc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,"[9, 14]",Cc1ccc(Cn2c3n(->[Ir]<-N4(CCCC4)C3)c3ccccc32)cc1,"['N([C])([C])', 'N([C])([C])([C])']"
46,Cc1cccc(C)c1P(COCc1ccccn1)c1ccccc1,"[8, 17]",Cc1cccc(C)c1P1(c2ccccc2)->[Ir]<-n2ccccc2COC1,"['N([C])([C])', 'P([C])([C])([C])']"
46,Nc1ccccc1C1C=NC=CC1NCc1ccc2ccccc2c1,"[0, 13]",C1=CC2C(C=N1)c1ccccc1N->[Ir]<-N2Cc1ccc2ccccc2c1,"['N([C])', 'N([C])([C])']"
46,COC(C)N(CCN(C(C)(O)O)C(C)(O)O)C(C)(O)O,"[4, 7]",COC(C)N1(C(C)(O)O)->[Ir]<-N(C(C)(O)O)(C(C)(O)O)CC1,"['N([C])([C])([C])', 'N([C])([C])([C])']"
46,CC1=NC(C)(C)CC(P)=C1P(c1ccccc1)c1ccccc1,"[8, 10]",CC1=NC(C)(C)CC2=C1P(c1ccccc1)(c1ccccc1)->[Ir]<-P2,"['P([C])', 'P([C])([C])([C])']"
46,CC(C)(C)P(CCc1nc2ccccc2o1)C(C)(C)C,"[4, 8]",CC(C)(C)P1(C(C)(C)C)->[Ir]<-n2c(oc3ccccc32)CC1,"['N([C])([C])', 'P([C])([C])([C])']"
46,CCC(=N)N(C(=N)P)c1c(C(C)C)cccc1C(C)C,"[3, 6]",CCC1=N->[Ir]<-N=C(P)N1c1c(C(C)C)cccc1C(C)C,"['N([C])', 'N([C])']"
46,Cc1ccccc1N=C1C=Cc2ccccc2C1=Nc1ccccc1C,"[7, 18]",Cc1ccccc1N1->[Ir]<-N(c2ccccc2C)=c2c=1ccc1ccccc21,"['N([C])([C])', 'N([C])([C])']"
46,CCOC(=O)c1ccnc(-c2cc(C(OC)c3ccccc3)ccn2)c1,"[8, 24]",CCOC(=O)c1ccn2->[Ir]<-n3ccc(C(OC)c4ccccc4)cc3-c2c1,"['N([C])([C])', 'N([C])([C])']"
46,CC(C)c1cncn1CCP(c1ccccc1)c1ccccc1,"[7, 10]",CC(C)c1cncn12->[Ir]<-P(c1ccccc1)(c1ccccc1)CC2,"['N([C])([C])([C])', 'P([C])([C])([C])']"
46,NN1C=CN(c2cccc3ccccc23)C1(c1ccccc1F)n1cccn1,"[0, 27]",Fc1ccccc1C12N(C=CN1c1cccc3ccccc13)N->[Ir]<-n1cccn12,"['N([C])([N])', 'N([N])']"
46,CN(C)c1cccc(C=Nc2cncc(C(C)(C)C)c2N)c1,"[9, 20]",CN(C)c1cccc(C=N2->[Ir]<-Nc3c2cncc3C(C)(C)C)c1,"['N([C])', 'N([C])([C])']"
46,CC(=C[SH]1C(C)=CSC1C)P(c1ccccc1)c1ccccc1,"[3, 10]",CC1=C[SH]2(->[Ir]<-P1(c1ccccc1)c1ccccc1)C(C)=CSC2C,"['P([C])([C])([C])', 'S([C])([C])([C])']"
46,Fc1ccccc1C(c1ccccn1)P(c1ccccc1)c1ccccc1,"[13, 14]",Fc1ccccc1C1c2ccccn2->[Ir]<-P1(c1ccccc1)c1ccccc1,"['N([C])([C])', 'P([C])([C])([C])']"
46,CC(=O)c1ccc(C(n2nc(C)cc2C)n2nc(C)cc2C)cc1,"[9, 16]",CC(=O)c1ccc(C2n3c(C)cc(C)n3->[Ir]<-n3c(C)cc(C)n32)cc1,"['N([C])([N])', 'N([C])([N])']"
46,Cc1ccc(P(c2ccccc2)c2ccccc2C2SCCS2)cc1,"[5, 19]",Cc1ccc(P2(c3ccccc3)->[Ir]<-S3CCSC3c3ccccc32)cc1,"['P([C])([C])([C])', 'S([C])([C])']"
46,O=C(O)C(CCO)P(c1ccccc1)c1ccccc1-c1ccccn1,"[7, 25]",O=C(O)C(CCO)P1(c2ccccc2)->[Ir]<-n2ccccc2-c2ccccc21,"['N([C])([C])', 'P([C])([C])([C])']"
46,CCOCC(C)(C)CP(c1ccccc1)c1ccccc1,"[2, 8]",CCO1->[Ir]<-P(c2ccccc2)(c2ccccc2)CC(C)(C)C1,"['O([C])([C])', 'P([C])([C])([C])']"
46,CC(C)C=Nc1ccccc1-c1ccccc1N=CC(C)C,"[4, 17]",CC(C)C=N1->[Ir]<-N(=CC(C)C)c2ccccc2-c2ccccc21,"['N([C])([C])', 'N([C])([C])']"
46,Cc1cccc(C(Cc2ccccc2)N2[C]N(C)c3ccccc32)n1,"[15, 24]",Cc1cccc2n1->[Ir]<-[Be]=C1N(C)c3ccccc3N1C2Cc1ccccc1,"['Be([C])', 'N([C])([C])']"
46,c1ccc2[nH]c(CC3(CC4=NCCN4)CCCCC3)nc2c1,"[10, 19]",c1ccc2c(c1)[nH]c1n2->[Ir]<-N2=C(CC3(CCCCC3)C1)NCC2,"['N([C])([C])', 'N([C])([C])']"
46,c1ccc(C2=NCC(c3ccccc3)(c3ccc4ccccc4n3)N2)cc1,"[23, 24]",c1ccc(C2=NCC3(c4ccccc4)c4ccc5ccccc5n4->[Ir]<-N23)cc1,"['N([C])([C])', 'N([C])([C])']"
46,C#Cc1cnccc1CN(Cc1cnccc1C#CC)c1ccncc1N,"[9, 26]",C#Cc1cnccc1CN1(Cc2cnccc2C#CC)->[Ir]<-Nc2cnccc21,"['N([C])', 'N([C])([C])([C])']"
46,CC(C)c1cnn(C(C)N=CC2(N)C=c3ccccc3=NC2)c1,"[9, 12]",CC(C)c1cnn(C(C)N2->[Ir]<-NC3(C=c4ccccc4=NC3)C=2)c1,"['N([C])', 'N([C])([C])']"
46,CC(C)SC(C)CCP(c1ccccc1)c1ccccc1,"[3, 8]",CC(C)S1->[Ir]<-P(c2ccccc2)(c2ccccc2)CCC1C,"['P([C])([C])([C])', 'S([C])([C])']"
46,CCN(CC(C)NCc1ccccc1)C(C)(C)C=N,"[2, 18]",CCN1(CC(C)NCc2ccccc2)->[Ir]<-N=CC1(C)C,"['N([C])', 'N([C])([C])([C])']"
46,Cc1ccc(SCCN=CN=Nc2ccccc2C(C)C)cc1,"[8, 11]",Cc1ccc(SCCN2->[Ir]<-N(c3ccccc3C(C)C)=NC=2)cc1,"['N([C])([C])', 'N([C])([N])']"
