Ligand ID,Heavy atom count,Canonical SMILES,Connection IDs,Enriched SMILES,Coordination environment
uncond_mono-min15k-10313,16,N#Cc1cccc([Se]c2ccccc2)c1,[0],[Li]<-N#Cc1cccc([Se]c2ccccc2)c1,['N([C])']
uncond_mono-min15k-10314,16,C=CC(CN1[C]N(C)C=C1)OCCCC,[5],[Be]=C1N(C)C=CN1CC(C=C)OCCCC,['C_carb([N])([N])']
uncond_mono-min15k-10315,16,Cc1cccc(Nc2cccc(C)c2)c1,[6],[Li]<-N(c1cccc(C)c1)c1cccc(C)c1,['N([C])([C])']
uncond_mono-min15k-10316,16,COC(=O)c1cc(CN)ccc1C(=O)O,[8],[Li]<-NCc1ccc(C(=O)O)c(C(=O)OC)c1,['N([C])']
uncond_mono-min15k-10317,16,FC(F)(F)c1cc(-c2ccccc2)[nH]n1,[14],[Li]<-n1[nH]c(-c2ccccc2)cc1C(F)(F)F,['N([N])([C])']
uncond_mono-min15k-10318,16,CN1[C]NC(SCc2ccccc2)=C1N,[2],[Be]=C1NC(SCc2ccccc2)=C(N)N1C,['C_carb([N])([N])']
uncond_mono-min15k-10319,16,CN(C)CCCN=Cc1ccc(O)cc1,[6],[Li]<-N(=Cc1ccc(O)cc1)CCCN(C)C,['N([C])([C])']
uncond_mono-min15k-10320,16,CN1[C]C=CC=C1c1c(F)cccc1F,[2],[Be]=C1C=CC=C(c2c(F)cccc2F)N1C,['C_carb([C])([N])']
uncond_mono-min15k-10321,16,C(=NCc1ccccc1)c1cccnc1,[13],[Li]<-n1cccc(C=NCc2ccccc2)c1,['N([C])([C])']
uncond_mono-min15k-10322,16,Cc1cc(N=Cc2ccccc2)ccn1,[14],[Li]<-n1ccc(N=Cc2ccccc2)cc1C,['N([C])([C])']
uncond_mono-min15k-10323,16,Cc1cn(Cc2ccncc2)ccc1=S,[14],[Li]<-S=c1ccn(Cc2ccncc2)cc1C,['S([C])']
uncond_mono-min15k-10324,16,[C]1N2C=CC=CC2=CN1c1ccccc1,[0],[Be]=C1N2C=CC=CC2=CN1c1ccccc1,['C_carb([N])([N])']
uncond_mono-min15k-10325,16,c1ccc(C2CP2c2ccccc2)cc1,[6],[Li]<-P1(c2ccccc2)CC1c1ccccc1,['P([C])([C])([C])']
uncond_mono-min15k-10326,16,CCN1[C]N(C(C)(C)n2ccnc2)C=C1,[3],[Be]=C1N(CC)C=CN1C(C)(C)n1ccnc1,['C_carb([N])([N])']
uncond_mono-min15k-10327,16,CC(C)N1CCC2(N=CNC2(C)C)NC1,[9],[Li]<-N1C=NC2(CCN(C(C)C)CN2)C1(C)C,['N([C])([C])']
uncond_mono-min15k-10328,16,CC(C)(NC1CCC=N1)c1ccccc1,[8],[Li]<-N1=CCCC1NC(C)(C)c1ccccc1,['N([C])([C])']
uncond_mono-min15k-10329,16,CC(C)P(Oc1ccccc1F)C(C)C,[3],[Li]<-P(Oc1ccccc1F)(C(C)C)C(C)C,['P([O])([C])([C])']
uncond_mono-min15k-10330,16,CC(CCn1ccnc1)c1ccccc1,[7],[Li]<-n1ccn(CCC(C)c2ccccc2)c1,['N([C])([C])']
uncond_mono-min15k-10331,16,CN(C)[C]C=C(c1ccccc1)N(C)C,[3],[Be]=C(C=C(c1ccccc1)N(C)C)N(C)C,['C_carb([C])([N])']
uncond_mono-min15k-10332,16,CCOP(=O)(Cc1cccnc1)OCC,[4],[Li]<-O=P(Cc1cccnc1)(OCC)OCC,['O([P])']
uncond_mono-min15k-10333,16,CC(=Cc1ccccc1)c1ccccn1,[14],[Li]<-n1ccccc1C(C)=Cc1ccccc1,['N([C])([C])']
uncond_mono-min15k-10334,16,Cc1cc(N2[C]CNC2N)cc(C)c1C,[5],[Be]=C1CNC(N)N1c1cc(C)c(C)c(C)c1,['C_carb([C])([N])']
uncond_mono-min15k-10335,16,CC(C)N1[C]N(Cc2ccncc2)C=C1,[4],[Be]=C1N(Cc2ccncc2)C=CN1C(C)C,['C_carb([N])([N])']
uncond_mono-min15k-10336,16,c1ccc(P2C34CCCCC23CC4)cc1,[4],[Li]<-P1(c2ccccc2)C23CCCCC21CC3,['P([C])([C])([C])']
uncond_mono-min15k-10337,16,Cn1ccnc1COc1ccc(Cl)cc1,[4],[Li]<-n1ccn(C)c1COc1ccc(Cl)cc1,['N([C])([C])']
uncond_mono-min15k-10338,16,Cc1cccc([C]N2CCOCC2)c1C,[6],[Be]=C(c1cccc(C)c1C)N1CCOCC1,['C_carb([C])([N])']
uncond_mono-min15k-10339,16,Cc1ccn(C(CCl)n2ccc(Cl)n2)n1,[14],[Li]<-n1c(C)ccn1C(CCl)n1ccc(Cl)n1,['N([C])([N])']
uncond_mono-min15k-10340,16,Cc1cccc(Cn2cc(N)[nH]c2=S)c1,[13],[Li]<-S=c1[nH]c(N)cn1Cc1cccc(C)c1,['S([C])']
uncond_mono-min15k-10341,16,c1ccc2[nH]c(-c3ccncc3)nc2c1,[12],[Li]<-n1c(-c2ccncc2)[nH]c2ccccc21,['N([C])([C])']
uncond_mono-min15k-10342,16,CCn1ccn(-c2ccc(C)cc2)c1=N,[14],[Li]<-N=c1n(CC)ccn1-c1ccc(C)cc1,['N([C])']
uncond_mono-min15k-10343,16,c1ccc2nc(-c3ccsc3)ccc2c1,[4],[Li]<-n1c(-c2ccsc2)ccc2ccccc21,['N([C])([C])']
uncond_mono-min15k-10344,16,CP(Cc1ccccc1)c1ccccc1,[1],[Li]<-P(C)(Cc1ccccc1)c1ccccc1,['P([C])([C])([C])']
uncond_mono-min15k-10345,16,Cc1c(Br)cccc1CN1[C]NC=C1N,[10],[Be]=C1NC=C(N)N1Cc1cccc(Br)c1C,['C_carb([N])([N])']
uncond_mono-min15k-10346,16,c1cnc2ccc(-n3cccn3)cc2c1,[11],[Li]<-n1cccn1-c1ccc2ncccc2c1,['N([C])([N])']
uncond_mono-min15k-10347,16,c1ccc(-c2nc3ccccc3[nH]2)cc1,[12],[Li]<-[nH]1c(-c2ccccc2)nc2ccccc21,['N([C])([C])']
uncond_mono-min15k-10348,16,c1ccc(-n2nnc3ccccc32)cc1,[6],[Li]<-n1nn(-c2ccccc2)c2ccccc21,['N([N])([C])']
uncond_mono-min15k-10349,16,[C](NCc1ccccc1)c1ccccc1,[0],[Be]=C(NCc1ccccc1)c1ccccc1,['C_carb([N])([C])']
uncond_mono-min15k-10350,16,CCO[C]c1ccc(C=CC(=O)O)cc1,[3],[Be]=C(OCC)c1ccc(C=CC(=O)O)cc1,['C_carb([O])([C])']
uncond_mono-min15k-10351,16,Nc1ncsc1-c1nc2ccccc2[nH]1,[14],[Li]<-[nH]1c(-c2scnc2N)nc2ccccc21,['N([C])([C])']
uncond_mono-min15k-10352,16,CC(C)c1ccc(N2[C]N(C)C=C2)cc1,[8],[Be]=C1N(C)C=CN1c1ccc(C(C)C)cc1,['C_carb([N])([N])']
uncond_mono-min15k-10353,16,CCOC12C=CC=CC3C(=NC)C1CC32,[10],[Li]<-N(C)=C1C2C=CC=CC3(OCC)C1CC23,['N([C])([C])']
uncond_mono-min15k-10354,16,C[C]Nc1cccc(C(C)C)c1C(C)C,[1],[Be]=C(C)Nc1cccc(C(C)C)c1C(C)C,['C_carb([C])([N])']
uncond_mono-min15k-10355,16,O=[N+]([O-])c1cccc(Cn2ccnc2)c1,[12],[Li]<-n1ccn(Cc2cccc([N+](=O)[O-])c2)c1,['N([C])([C])']
uncond_mono-min15k-10356,16,C=C(C(=O)O)c1cc[n+](CC(=O)[O-])cc1,[11],[Li]<-O=C([O-])C[n+]1ccc(C(=C)C(=O)O)cc1,['O([C])']
uncond_mono-min15k-10357,16,CCN1[C]N(c2ccc(OC)cc2)C=C1,[3],[Be]=C1N(CC)C=CN1c1ccc(OC)cc1,['C_carb([N])([N])']
uncond_mono-min15k-10358,16,Fc1ccccc1N=Cc1cccnc1,[7],[Li]<-N(=Cc1cccnc1)c1ccccc1F,['N([C])([C])']
uncond_mono-min15k-10359,16,CC(C)n1cnc2c(F)c(F)c(F)cc21,[5],[Li]<-n1cn(C(C)C)c2cc(F)c(F)c(F)c21,['N([C])([C])']
uncond_mono-min15k-10360,16,CC(O)(c1ccccc1)c1ccccn1,[14],[Li]<-n1ccccc1C(C)(O)c1ccccc1,['N([C])([C])']
uncond_mono-min15k-10361,16,N#Cc1cccc(CN2[C]NC(N)=C2)c1,[9],[Be]=C1NC(N)=CN1Cc1cccc(C#N)c1,['C_carb([N])([N])']
uncond_mono-min15k-10362,16,CC(=O)OPC1(C)C(C)=C(C)C(C)=C1C,[4],[Li]<-P(OC(C)=O)C1(C)C(C)=C(C)C(C)=C1C,['P([O])([C])']
uncond_mono-min15k-10363,16,COC(=O)C1(N)CNC2(CNC=N2)NC1,[10],[Li]<-N1C=NC2(C1)NCC(N)(C(=O)OC)CN2,['N([C])([C])']
uncond_mono-min15k-10364,16,CN1[C]NC(C(C)(C)C)=C1NC(C)(C)C,[2],[Be]=C1NC(C(C)(C)C)=C(NC(C)(C)C)N1C,['C_carb([N])([N])']
uncond_mono-min15k-10365,16,CCN1C=NC23C=CC=CC12C=CC=C3,[4],[Li]<-N1=CN(CC)C23C=CC=CC12C=CC=C3,['N([C])([C])']
uncond_mono-min15k-10366,16,CCN1[C]N(c2ccccc2C#N)CC1,[3],[Be]=C1N(CC)CCN1c1ccccc1C#N,['C_carb([N])([N])']
uncond_mono-min15k-10367,16,O=C(O)N1[C]N(Cc2ccccc2)C=C1,[4],[Be]=C1N(Cc2ccccc2)C=CN1C(=O)O,['C_carb([N])([N])']
uncond_mono-min15k-10368,16,CCN1[C]N(CC(C)=O)c2ccccc21,[3],[Be]=C1N(CC)c2ccccc2N1CC(C)=O,['C_carb([N])([N])']
uncond_mono-min15k-10369,16,CC(=O)c1ccc(-n2cc(C)cn2)cc1,[12],[Li]<-n1cc(C)cn1-c1ccc(C(C)=O)cc1,['N([C])([N])']
uncond_mono-min15k-10370,16,CC(P1CC1c1ccccc1)[Si](C)(C)C,[2],[Li]<-P1(C(C)[Si](C)(C)C)CC1c1ccccc1,['P([C])([C])([C])']
uncond_mono-min15k-10371,16,CC(C)(C)NC(=NCCl)c1ccccn1,[14],[Li]<-n1ccccc1C(=NCCl)NC(C)(C)C,['N([C])([C])']
uncond_mono-min15k-10372,16,OCCCOc1ccc2ncccc2c1,[9],[Li]<-n1cccc2cc(OCCCO)ccc21,['N([C])([C])']
uncond_mono-min15k-10373,16,CCN1[C]N(CC)C(C(=O)O)=C1C(=O)O,[3],[Be]=C1N(CC)C(C(=O)O)=C(C(=O)O)N1CC,['C_carb([N])([N])']
uncond_mono-min15k-10374,16,C=C(C(=O)O)c1cccc(C(C)CN)c1,[13],[Li]<-NCC(C)c1cccc(C(=C)C(=O)O)c1,['N([C])']
uncond_mono-min15k-10375,16,CN1[C]N(Cc2cc(F)cc(F)c2)C=C1,[2],[Be]=C1N(C)C=CN1Cc1cc(F)cc(F)c1,['C_carb([N])([N])']
uncond_mono-min15k-10376,16,CCO[C]c1ccccc1N1CC=CC1,[3],[Be]=C(OCC)c1ccccc1N1CC=CC1,['C_carb([O])([C])']
uncond_mono-min15k-10377,16,CC(C)N1CCN=C1c1ncccc1F,[6],[Li]<-N1=C(c2ncccc2F)N(C(C)C)CC1,['N([C])([C])']
uncond_mono-min15k-10378,16,O=[N+]([O-])c1ccc(-c2ccccn2)cc1,[12],[Li]<-n1ccccc1-c1ccc([N+](=O)[O-])cc1,['N([C])([C])']
uncond_mono-min15k-10379,16,C=C(C)C1(N)[C]CC2C3C=CC(O3)C2N1,[5],[Be]=C1CC2C3C=CC(O3)C2NC1(N)C(=C)C,['C_carb([C])([C])']
uncond_mono-min15k-10380,16,CC(Br)N1[C]N(Cc2ccccc2)C=C1,[4],[Be]=C1N(Cc2ccccc2)C=CN1C(C)Br,['C_carb([N])([N])']
uncond_mono-min15k-10381,16,Cc1cscc1C=NCc1ccsc1Br,[7],[Li]<-N(=Cc1cscc1C)Cc1ccsc1Br,['N([C])([C])']
uncond_mono-min15k-10382,16,C1=CC=C(SCc2ccccc2)CC=C1,[4],[Li]<-S(Cc1ccccc1)C1=CC=CC=CC1,['S([C])([C])']
uncond_mono-min15k-10383,16,c1ccc(CN=Nc2ccccn2)cc1,[12],[Li]<-n1ccccc1N=NCc1ccccc1,['N([C])([C])']
uncond_mono-min15k-10384,16,CC(C)P(=O)(C1CCCCC1)C(C)(C)C,[4],[Li]<-O=P(C(C)C)(C1CCCCC1)C(C)(C)C,['O([P])']
uncond_mono-min15k-10385,16,CC1COP(NCc2ccccc2)OC1,[4],[Li]<-P1(NCc2ccccc2)OCC(C)CO1,['P([N])([O])([O])']
uncond_mono-min15k-10386,16,CCOC1=CC2C3CC2C(C=C1)C3=NC,[13],[Li]<-N(C)=C1C2C=CC(OCC)=CC3C1CC23,['N([C])([C])']
uncond_mono-min15k-10387,16,CN(C)P(N1CCCCCC1)C(C)(C)C,[3],[Li]<-P(N(C)C)(N1CCCCCC1)C(C)(C)C,['P([N])([N])([C])']
uncond_mono-min15k-10388,16,CC(=O)c1ncncc1-c1cccnc1,[13],[Li]<-n1cccc(-c2cncnc2C(C)=O)c1,['N([C])([C])']
uncond_mono-min15k-10389,16,c1ccc2c(c1)ncn2-c1ccncc1,[6],[Li]<-n1cn(-c2ccncc2)c2ccccc21,['N([C])([C])']
uncond_mono-min15k-10390,16,COP1OC=CC(N)(c2ccccc2)O1,[2],[Li]<-P1(OC)OC=CC(N)(c2ccccc2)O1,['P([O])([O])([O])']
uncond_mono-min15k-10391,16,CN=C(C)c1cn[nH]c1-c1ccccc1,[7],[Li]<-[nH]1ncc(C(C)=NC)c1-c1ccccc1,['N([N])([C])']
uncond_mono-min15k-10392,16,Cc1ccccc1P(CN(C)C)C(C)C,[7],[Li]<-P(CN(C)C)(c1ccccc1C)C(C)C,['P([C])([C])([C])']
uncond_mono-min15k-10393,16,Cc1ccc([C]NCc2ccco2)cc1,[5],[Be]=C(NCc1ccco1)c1ccc(C)cc1,['C_carb([N])([C])']
uncond_mono-min15k-10394,16,C=C(CO)C(C)P(C(C)(C)C)C(C)(C)C,[6],[Li]<-P(C(C)C(=C)CO)(C(C)(C)C)C(C)(C)C,['P([C])([C])([C])']
uncond_mono-min15k-10395,16,CCCC(NC)C(=O)c1cccc(C)c1,[4],[Li]<-N(C)C(CCC)C(=O)c1cccc(C)c1,['N([C])([C])']
uncond_mono-min15k-10396,16,CCN1[C]N(CCOCC(F)(F)F)CC1,[3],[Be]=C1N(CC)CCN1CCOCC(F)(F)F,['C_carb([N])([N])']
uncond_mono-min15k-10397,16,CO[C]C1CC1C=C(O)c1ccccc1,[2],[Be]=C(OC)C1CC1C=C(O)c1ccccc1,['C_carb([O])([C])']
uncond_mono-min15k-10398,16,CCOC1=CC2C(=NC)C3CC2C3C=C1,[7],[Li]<-N(C)=C1C2C=C(OCC)C=CC3C1CC23,['N([C])([C])']
uncond_mono-min15k-10399,16,CC(C)(C)c1cccc(C2=NCCO2)n1,[10],[Li]<-N1=C(c2cccc(C(C)(C)C)n2)OCC1,['N([C])([C])']
uncond_mono-min15k-10400,16,CCN1CC(=O)CCC1c1cccnc1,[13],[Li]<-n1cccc(C2CCC(=O)CN2CC)c1,['N([C])([C])']
uncond_mono-min15k-10401,16,C(=Nc1ccccc1)NC1CCCCC1,[1],[Li]<-N(=CNC1CCCCC1)c1ccccc1,['N([C])([C])']
uncond_mono-min15k-10402,16,c1cnc2c(-c3ccoc3)nccc2c1,[2],[Li]<-n1cccc2ccnc(-c3ccoc3)c21,['N([C])([C])']
uncond_mono-min15k-10403,16,C1=CCN2C(=C1)CCN=C2C1CC=CS1,[8],[Li]<-N1=C(C2CC=CS2)N2CC=CC=C2CC1,['N([C])([C])']
uncond_mono-min15k-10404,16,CC(C)c1cc(-c2ccno2)ccc1O,[9],[Li]<-n1ccc(-c2ccc(O)c(C(C)C)c2)o1,['N([C])([O])']
uncond_mono-min15k-10405,16,OC1(O)CN2CCN3CCN1CP(C3)C2,[12],[Li]<-P12CN3CCN(CC(O)(O)N(CC3)C1)C2,['P([C])([C])([C])']
uncond_mono-min15k-10406,16,CN(C)c1ccccc1-c1cccnc1,[13],[Li]<-n1cccc(-c2ccccc2N(C)C)c1,['N([C])([C])']
uncond_mono-min15k-10407,16,Cc1cccc(C)c1CP(O)C(C)(C)C,[9],[Li]<-P(O)(Cc1c(C)cccc1C)C(C)(C)C,['P([O])([C])([C])']
uncond_mono-min15k-10408,16,Cc1n[nH]cc1P(=O)(C(C)C)C(C)(C)C,[2],[Li]<-n1[nH]cc(P(=O)(C(C)C)C(C)(C)C)c1C,['N([N])([C])']
uncond_mono-min15k-10409,16,Cc1ccc(-c2cccc(N)n2)c(C)c1,[11],[Li]<-n1c(N)cccc1-c1ccc(C)cc1C,['N([C])([C])']
uncond_mono-min15k-10410,16,C=Cn1ccnc1N=Nc1ccccc1,[5],[Li]<-n1ccn(C=C)c1N=Nc1ccccc1,['N([C])([C])']
uncond_mono-min15k-10411,16,Cc1ccc(P(C(C)C)C(C)(C)C)cc1,[5],[Li]<-P(c1ccc(C)cc1)(C(C)C)C(C)(C)C,['P([C])([C])([C])']
uncond_mono-min15k-10412,16,CCN1[C]N(c2ccncc2CO)C=C1,[3],[Be]=C1N(CC)C=CN1c1ccncc1CO,['C_carb([N])([N])']
uncond_mono-min15k-10413,16,CSC(c1ccccc1)c1ccccc1,[1],[Li]<-S(C)C(c1ccccc1)c1ccccc1,['S([C])([C])']
uncond_mono-min15k-10414,16,Cc1cc(N)c2cc(Cl)cnc2c1C#N,[14],[Li]<-N#Cc1c(C)cc(N)c2cc(Cl)cnc12,['N([C])']
uncond_mono-min15k-10415,16,NC1=CN(Cc2cc(F)cc(Cl)c2)[C]N1,[13],[Be]=C1NC(N)=CN1Cc1cc(F)cc(Cl)c1,['C_carb([N])([N])']
uncond_mono-min15k-10416,16,CC1=C(C)C(C)(P2OCC2C)C(C)=C1C,[6],[Li]<-P1(C2(C)C(C)=C(C)C(C)=C2C)OCC1C,['P([C])([O])([C])']
uncond_mono-min15k-10417,16,CCCN1[C]N(C(C)C)c2ccccc21,[4],[Be]=C1N(CCC)c2ccccc2N1C(C)C,['C_carb([N])([N])']
uncond_mono-min15k-10418,16,CC(Sc1ccncc1)c1ccncc1,[6],[Li]<-n1ccc(SC(C)c2ccncc2)cc1,['N([C])([C])']
uncond_mono-min15k-10419,16,CC(=Nc1ccccc1)c1ccccn1,[14],[Li]<-n1ccccc1C(C)=Nc1ccccc1,['N([C])([C])']
uncond_mono-min15k-10420,16,COc1cccc(OC)c1-c1ccn[nH]1,[14],[Li]<-[nH]1nccc1-c1c(OC)cccc1OC,['N([N])([C])']
uncond_mono-min15k-10421,16,CC12CCC(C1)C(=Nc1ccc[nH+]c1)C2,[7],[Li]<-N(=C1CC2(C)CCC1C2)c1ccc[nH+]c1,['N([C])([C])']
uncond_mono-min15k-10422,16,CC=C(C)CN1[C]N(C)c2ccccc21,[6],[Be]=C1N(C)c2ccccc2N1CC(C)=CC,['C_carb([N])([N])']
uncond_mono-min15k-10423,16,Cc1ccccc1N=Cc1cccnc1,[7],[Li]<-N(=Cc1cccnc1)c1ccccc1C,['N([C])([C])']
uncond_mono-min15k-10424,16,CN1C(=S)Cc2cc(C(F)(F)F)ccc21,[3],[Li]<-S=C1Cc2cc(C(F)(F)F)ccc2N1C,['S([C])']
uncond_mono-min15k-10425,16,CC(C)P1CCC(C)C12C(F)(F)C2(F)Cl,[3],[Li]<-P1(C(C)C)CCC(C)C12C(F)(F)C2(F)Cl,['P([C])([C])([C])']
uncond_mono-min15k-10426,16,CCO[C]c1cccc(N2CC=CC2)c1,[3],[Be]=C(OCC)c1cccc(N2CC=CC2)c1,['C_carb([O])([C])']
uncond_mono-min15k-10427,16,CCN1[C]N(c2ccc(C)cc2C)C=C1,[3],[Be]=C1N(CC)C=CN1c1ccc(C)cc1C,['C_carb([N])([N])']
uncond_mono-min15k-10428,16,Cc1cc(N2C[C]NC2N)cc(C)c1C,[6],[Be]=C1CN(c2cc(C)c(C)c(C)c2)C(N)N1,['C_carb([C])([N])']
uncond_mono-min15k-10429,16,FP(c1ccccc1)N(CCCl)CCCl,[1],[Li]<-P(F)(c1ccccc1)N(CCCl)CCCl,['P([F])([C])([N])']
uncond_mono-min15k-10430,16,O=C1NP(c2ccccc2)OCC1(O)O,[3],[Li]<-P1(c2ccccc2)NC(=O)C(O)(O)CO1,['P([C])([N])([O])']
uncond_mono-min15k-10431,16,Cc1ccccc1OP(C(C)C)C(C)C,[8],[Li]<-P(Oc1ccccc1C)(C(C)C)C(C)C,['P([O])([C])([C])']
uncond_mono-min15k-10432,16,Clc1ccc(C2=NCCN2C(Cl)Cl)cn1,[6],[Li]<-N1=C(c2ccc(Cl)nc2)N(C(Cl)Cl)CC1,['N([C])([C])']
uncond_mono-min15k-10433,16,Clc1ccccc1Pc1ccccc1Cl,[7],[Li]<-P(c1ccccc1Cl)c1ccccc1Cl,['P([C])([C])']
uncond_mono-min15k-10434,16,CC(C)(C)NC1CC=NC12C=CC=CC2,[8],[Li]<-N1=CCC(NC(C)(C)C)C12C=CC=CC2,['N([C])([C])']
uncond_mono-min15k-10435,16,C=CCN1[C]N(Cc2ccccc2)C=C1,[4],[Be]=C1N(CC=C)C=CN1Cc1ccccc1,['C_carb([N])([N])']
uncond_mono-min15k-10436,16,C=C(C)N1[C]N(C(C)C)c2ccccc21,[4],[Be]=C1N(C(=C)C)c2ccccc2N1C(C)C,['C_carb([N])([N])']
uncond_mono-min15k-10437,16,CC(C)OP(c1ccccc1)C(C)(C)C,[4],[Li]<-P(OC(C)C)(c1ccccc1)C(C)(C)C,['P([O])([C])([C])']
uncond_mono-min15k-10438,16,CCOC12C=CC=CC3CC1C(=NC)C32,[12],[Li]<-N(C)=C1C2CC3C=CC=CC2(OCC)C13,['N([C])([C])']
uncond_mono-min15k-10439,16,COc1cccc(CN2[C]NC=C2N)c1,[9],[Be]=C1NC=C(N)N1Cc1cccc(OC)c1,['C_carb([N])([N])']
uncond_mono-min15k-10440,16,CN(C)c1cncc(-c2cnccn2)c1,[5],[Li]<-n1cc(-c2cnccn2)cc(N(C)C)c1,['N([C])([C])']
uncond_mono-min15k-10441,16,CC(C)(C)CN1[C]N(CC(C)(C)C)C=C1,[6],[Be]=C1N(CC(C)(C)C)C=CN1CC(C)(C)C,['C_carb([N])([N])']
uncond_mono-min15k-10442,16,Cc1cc(C)n(-c2ccc(C#N)cc2)n1,[14],[Li]<-n1c(C)cc(C)n1-c1ccc(C#N)cc1,['N([C])([N])']
uncond_mono-min15k-10443,16,CC(C)P(=S)(C1CCCCC1)C(C)(C)C,[4],[Li]<-S=P(C(C)C)(C1CCCCC1)C(C)(C)C,['S([P])']
uncond_mono-min15k-10444,16,ClP(Cc1ccccc1)c1ccccc1,[1],[Li]<-P(Cl)(Cc1ccccc1)c1ccccc1,['P([Cl])([C])([C])']
uncond_mono-min15k-10445,16,Ic1ccccc1N[C]N1CCCCC1,[8],[Be]=C(Nc1ccccc1I)N1CCCCC1,['C_carb([N])([N])']
uncond_mono-min15k-10446,16,CCCN1[C]N(Cc2ccccc2)C=C1,[4],[Be]=C1N(CCC)C=CN1Cc1ccccc1,['C_carb([N])([N])']
uncond_mono-min15k-10447,16,CN1[C]N(Cc2c(F)cccc2Br)C=C1,[2],[Be]=C1N(C)C=CN1Cc1c(F)cccc1Br,['C_carb([N])([N])']
uncond_mono-min15k-10448,16,COC(=O)c1cccc2c1OC(=S)NC2,[12],[Li]<-S=C1NCc2cccc(C(=O)OC)c2O1,['S([C])']
uncond_mono-min15k-10449,16,COc1cccc(C2OC=NC2(C)C)c1,[10],[Li]<-N1=COC(c2cccc(OC)c2)C1(C)C,['N([C])([C])']
uncond_mono-min15k-10450,16,O=C(Nc1ccccc1)c1ccncc1,[12],[Li]<-n1ccc(C(=O)Nc2ccccc2)cc1,['N([C])([C])']
uncond_mono-min15k-10451,16,Cc1cc(N[C]N(C)C)ccc1C(C)C,[5],[Be]=C(Nc1ccc(C(C)C)c(C)c1)N(C)C,['C_carb([N])([N])']
uncond_mono-min15k-10452,16,CP(c1ccccc1F)N1C=NCCC1,[1],[Li]<-P(C)(c1ccccc1F)N1C=NCCC1,['P([C])([C])([N])']
uncond_mono-min15k-10453,16,CCC1(C)CP1C([Si](C)(C)C)[Si](C)(C)C,[5],[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)CC1(C)CC,['P([C])([C])([C])']
uncond_mono-min15k-10454,16,CN(C)P1Nc2ccccc2C(C)(N)O1,[3],[Li]<-P1(N(C)C)Nc2ccccc2C(C)(N)O1,['P([N])([N])([O])']
uncond_mono-min15k-10455,16,Cc1ccc(N2[C]C=CC=C2)c(C)c1C,[6],[Be]=C1C=CC=CN1c1ccc(C)c(C)c1C,['C_carb([C])([N])']
uncond_mono-min15k-10456,16,c1ccc2cc(-n3ccnc3)ccc2c1,[9],[Li]<-n1ccn(-c2ccc3ccccc3c2)c1,['N([C])([C])']
uncond_mono-min15k-10457,16,Cc1scnc1-c1nc2ccccc2[nH]1,[4],[Li]<-n1csc(C)c1-c1nc2ccccc2[nH]1,['N([C])([C])']
uncond_mono-min15k-10458,16,COC(=O)c1ccc(C(=O)OC)c(N)c1,[13],[Li]<-Nc1cc(C(=O)OC)ccc1C(=O)OC,['N([C])']
uncond_mono-min15k-10459,16,CCC(=O)c1cc(C)c2cccnc2n1,[14],[Li]<-n1c(C(=O)CC)cc(C)c2cccnc21,['N([C])([C])']
uncond_mono-min15k-10460,16,C=CC(OC(C)=O)P(Cl)c1ccccc1,[7],[Li]<-P(Cl)(c1ccccc1)C(C=C)OC(C)=O,['P([Cl])([C])([C])']
uncond_mono-min15k-10461,16,C=CCCN1[C]N(c2ccccc2)C=C1,[5],[Be]=C1N(CCC=C)C=CN1c1ccccc1,['C_carb([N])([N])']
uncond_mono-min15k-10462,16,CCC(=N)Nc1ccncc1C(=O)OC,[3],[Li]<-N=C(CC)Nc1ccncc1C(=O)OC,['N([C])']
uncond_mono-min15k-10463,16,Cc1cncc(C(=O)c2ccccc2)c1,[3],[Li]<-n1cc(C)cc(C(=O)c2ccccc2)c1,['N([C])([C])']
uncond_mono-min15k-10464,16,CCN1[C]N(CCc2ccccc2)C=C1,[3],[Be]=C1N(CC)C=CN1CCc1ccccc1,['C_carb([N])([N])']
uncond_mono-min15k-10465,16,C[As](Cc1ccccc1)C1CCCCC1,[1],[Li]<-[As](C)(Cc1ccccc1)C1CCCCC1,['As([C])([C])([C])']
uncond_mono-min15k-10466,16,CCOC(=O)C(C)(C)N[C]NC(C)(C)C,[9],[Be]=C(NC(C)(C)C)NC(C)(C)C(=O)OCC,['C_carb([N])([N])']
uncond_mono-min15k-10467,16,FC(F)(F)c1cc[nH]c1-c1ccccn1,[14],[Li]<-n1ccccc1-c1[nH]ccc1C(F)(F)F,['N([C])([C])']
uncond_mono-min15k-10468,16,Cc1cccc(Nc2ccc(F)cc2)n1,[14],[Li]<-n1c(C)cccc1Nc1ccc(F)cc1,['N([C])([C])']
uncond_mono-min15k-10469,16,CCC(=N)N(CCO)Cc1ccccn1,[3],[Li]<-N=C(CC)N(CCO)Cc1ccccn1,['N([C])']
uncond_mono-min15k-10470,16,OP(c1ccccc1)C(F)(F)C(F)(F)F,[1],[Li]<-P(O)(c1ccccc1)C(F)(F)C(F)(F)F,['P([O])([C])([C])']
uncond_mono-min15k-10471,16,CC(C)N1C[C]NC1(N)c1ccccc1,[5],[Be]=C1CN(C(C)C)C(N)(c2ccccc2)N1,['C_carb([C])([N])']
