Ligand ID,Atom count,Decoded SMILES,Connection IDs,Encoded SMILES,Coordination environment
uncond_bi-min10k-4338,29,Pc1ccc(-c2cn(-c3ccccc3)nn2)nc1,"[15, 16]",Pc1ccc2n(->[Ir]<-n3nn(-c4ccccc4)cc3-2)c1,"['N([C])([C])', 'N([N])([C])']"
uncond_bi-min10k-4339,29,Oc1ccnc(CNCc2ccccn2)c1,"[7, 14]",Oc1ccnc(CN2->[Ir]<-n3ccccc3C2)c1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4340,29,Cc1cc(C(C)C)cc(COP)n1,"[11, 12]",Cc1cc(C(C)C)cc2n1->[Ir]<-POC2,"['N([C])([C])', 'P([O])']"
uncond_bi-min10k-4341,29,Brc1ccccc1CNCc1ccccn1,"[8, 15]",Brc1ccccc1CN1->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4342,29,CC(C)(Nn1cccn1)Nn1cccn1,"[4, 10]",CC1(C)Nn2(->[Ir]<-n3(cccn3)N1)cccn2,"['N([C])([N])([N])', 'N([N])([C])([N])']"
uncond_bi-min10k-4343,29,O=[N+]([O-])c1ccccc1CN=Cc1ccccn1,"[10, 17]",O=[N+]([O-])c1ccccc1CN1->[Ir]<-n2ccccc2C=1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4344,29,ONC(c1cc(O)cc(O)c1)c1ccccn1,"[1, 16]",Oc1cc(O)cc(C2c3ccccn3->[Ir]<-N2O)c1,"['N([C])([C])', 'N([O])([C])']"
uncond_bi-min10k-4345,29,CC(C)c1cn(Cc2ccccn2)nn1,"[12, 13]",CC(C)c1cn2n(->[Ir]<-n3ccccc3C2)n1,"['N([C])([C])', 'N([N])([N])']"
uncond_bi-min10k-4346,29,c1ccc(CNc2cccc3nc[nH]c23)nc1,"[5, 15]",c1ccn2->[Ir]<-N(c3cccc4nc[nH]c34)Cc2c1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4347,29,Cc1cccc(NCc2ccccn2)c1Cl,"[6, 13]",Cc1cccc(N2->[Ir]<-n3ccccc3C2)c1Cl,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4348,29,Nc1ccncc1Nc1ccc(OC(F)(F)F)cc1,"[0, 7]",FC(F)(F)Oc1ccc(N2->[Ir]<-Nc3ccncc32)cc1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4349,29,CN(C)C12C=CC=CC1(N)C=NC=C2,"[1, 9]",CN1(C)->[Ir]<-NC23C=CC=CC21C=CN=C3,"['N([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-4350,29,CC(=Nc1ncccc1C)c1ccccn1,"[2, 15]",CC1=N(c2ncccc2C)->[Ir]<-n2ccccc21,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4351,29,c1ccc(-c2nc3c(ccc4ccccc43)s2)nc1,"[5, 17]",c1ccn2->[Ir]<-n3c(sc4ccc5ccccc5c43)-c2c1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4352,29,CC(NCc1ccccn1)n1cccn1,"[2, 9]",CC(n1cccn1)N1->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4353,29,CC(C)n1nnc(-c2nc3ccccc3[nH]2)n1,"[5, 15]",CC(C)n1nc2n(->[Ir]<-[nH]3c-2nc2ccccc23)n1,"['N([C])([C])', 'N([C])([N])']"
uncond_bi-min10k-4354,29,Cc1cc(C)n(CNC(C)C)n1,"[7, 11]",Cc1cc(C)n2->[Ir]<-N(C(C)C)Cn12,"['N([C])([C])', 'N([C])([N])']"
uncond_bi-min10k-4355,29,Cc1c(CNC=N)n(C(C)O)cnc1=O,"[6, 7]",Cc1c2n(C(C)O)(->[Ir]<-N=CNC2)cnc1=O,"['N([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-4356,29,CC(=NC1(C=N)CC=CC=N1)c1cccs1,"[2, 5]",CC(c1cccs1)=N1->[Ir]<-N=CC12CC=CC=N2,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4357,29,N=CC1(N)NC=CC1(N)c1ccccc1,"[0, 3]",NC1(c2ccccc2)C=CNC12C=N->[Ir]<-N2,"['N([C])', 'N([C])']"
uncond_bi-min10k-4358,29,Fc1ccc(CNCc2ccccn2)c(F)c1F,"[6, 13]",Fc1ccc(CN2->[Ir]<-n3ccccc3C2)c(F)c1F,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4359,29,CC(=O)c1cc(C)n(Cc2ccccn2)n1,"[14, 15]",CC(=O)c1cc(C)n2n1->[Ir]<-n1ccccc1C2,"['N([C])([C])', 'N([N])([C])']"
uncond_bi-min10k-4360,29,NC1NC(N)C(N=C2C=CC=CC2)N1,"[4, 6]",NC1NC2N->[Ir]<-N(=C3C=CC=CC3)C2N1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4361,29,[C]Nc1ccccc1-n1c(N)nc2ccccc21,"[0, 8]",Nc1nc2ccccc2n12->[Ir]<-[Be]=CNc1ccccc1-2,"['C_carb([N])', 'N([C])([C])([C])']"
uncond_bi-min10k-4362,29,CN(Cc1ccccn1)c1ccc(Cl)cc1,"[1, 8]",CN1(c2ccc(Cl)cc2)->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-4363,29,N#CC(N=Nc1ccccc1)=Nc1ccc(C#N)cc1,"[4, 11]",N#CC1=N(c2ccc(C#N)cc2)->[Ir]<-N(c2ccccc2)=N1,"['N([C])([C])', 'N([C])([N])']"
uncond_bi-min10k-4364,29,CC(Nc1cccc(F)c1F)c1ccccn1,"[2, 16]",CC1c2ccccn2->[Ir]<-N1c1cccc(F)c1F,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4365,29,Cc1cc(C)nc(N=Nc2ccccc2)c1,"[5, 8]",Cc1cc(C)n2->[Ir]<-N(c3ccccc3)=Nc2c1,"['N([C])([C])', 'N([C])([N])']"
uncond_bi-min10k-4366,29,NCCNC1CCC(O)CC1,"[0, 3]",OC1CCC(N2->[Ir]<-NCC2)CC1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4367,29,NC1CNC(N)(c2ccccn2)CN1,"[5, 11]",NC1CNC2(CN1)N->[Ir]<-n1ccccc12,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4368,29,N=C(NC=Nc1ccccc1)c1ccccn1,"[0, 4]",C1=N(c2ccccc2)->[Ir]<-N=C(c2ccccn2)N1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4369,29,Cc1cccc(N2CNc3ccccc32)n1,"[6, 15]",Cc1cccc2n1->[Ir]<-N21CNc2ccccc21,"['N([C])([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-4370,29,Cc1scc(C(NO)C(C)N)c1C,"[6, 10]",Cc1scc(C2C(C)N->[Ir]<-N2O)c1C,"['N([C])', 'N([O])([C])']"
uncond_bi-min10k-4371,29,CSc1ccccc1C=Nc1ccccc1,"[1, 9]",CS1->[Ir]<-N(c2ccccc2)=Cc2ccccc21,"['N([C])([C])', 'S([C])([C])']"
uncond_bi-min10k-4372,29,NNc1cccnc1Nc1ccccc1[N+](=O)[O-],"[0, 8]",O=[N+]([O-])c1ccccc1N1->[Ir]<-NNc2cccnc21,"['N([C])([C])', 'N([N])']"
uncond_bi-min10k-4373,29,O=CCN=C(c1ccccc1)c1ccccn1,"[3, 16]",O=CCN1->[Ir]<-n2ccccc2C=1c1ccccc1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4374,29,CC1(C)OC=NC1C1(N)C=CC=NC1,"[5, 8]",CC1(C)OC=N2->[Ir]<-NC3(C=CC=NC3)C21,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4375,29,CCNNc1ccccc1-n1cccn1,"[2, 10]",CCN1->[Ir]<-n2(cccn2)-c2ccccc2N1,"['N([C])([C])([N])', 'N([C])([N])']"
uncond_bi-min10k-4376,29,CC(C)OC(=O)CN=Cc1ccccn1,"[7, 14]",CC(C)OC(=O)CN1->[Ir]<-n2ccccc2C=1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4377,29,Fc1cc(NCc2ccccn2)cc(C(F)(F)F)c1,"[4, 11]",Fc1cc(N2->[Ir]<-n3ccccc3C2)cc(C(F)(F)F)c1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4378,29,CC(=O)NN=Cc1c(O)ccc2ccccc12,"[2, 4]",CC1=O->[Ir]<-N(=Cc2c(O)ccc3ccccc23)N1,"['N([C])([N])', 'O([C])']"
uncond_bi-min10k-4379,29,Cc1c(-c2ccccc2)ncc(OP)c1N,"[13, 15]",Cc1c(-c2ccccc2)ncc2c1N->[Ir]<-PO2,"['N([C])', 'P([O])']"
uncond_bi-min10k-4380,29,COC(=O)c1ccc(N=C2C=CC=CC2=O)cc1,"[8, 15]",COC(=O)c1ccc(N2->[Ir]<-O=c3ccccc3=2)cc1,"['N([C])([C])', 'O([C])']"
uncond_bi-min10k-4381,29,C#Cc1ccccc1-n1cc(-c2ccccn2)nn1,"[16, 17]",C#Cc1ccccc1-n1cc2n(->[Ir]<-n3ccccc3-2)n1,"['N([C])([C])', 'N([C])([N])']"
uncond_bi-min10k-4382,29,Cc1ccnc(NC(=S)Nc2cc(Cl)ccn2)c1,"[8, 16]",Cc1ccnc(NC2=S->[Ir]<-n3ccc(Cl)cc3N2)c1,"['N([C])([C])', 'S([C])']"
uncond_bi-min10k-4383,29,N=CC1(SCc2ccncc2)CC=CC=N1,"[0, 3]",C1=CCC2(C=N->[Ir]<-S2Cc2ccncc2)N=C1,"['N([C])', 'S([C])([C])']"
uncond_bi-min10k-4384,29,CC(=O)CN1[C]N(c2cccc(C)n2)C=C1,"[5, 13]",CC(=O)CN1C=CN2C1=[Be]->[Ir]<-n1c(C)cccc12,"['C_carb([N])([N])', 'N([C])([C])']"
uncond_bi-min10k-4385,29,c1ccc(-c2cnn(Nc3ccncn3)c2)cc1,"[7, 14]",c1ccc(-c2cnn3(->[Ir]<-n4cnccc4N3)c2)cc1,"['N([C])([C])', 'N([N])([C])([N])']"
uncond_bi-min10k-4386,29,N#Cc1cnc(-c2ccccn2)c(-c2cccnc2)n1,"[4, 11]",N#Cc1cn2->[Ir]<-n3ccccc3-c2c(-c2cccnc2)n1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4387,29,Cc1ccccc1C(=O)N=Cc1ccccn1,"[9, 16]",Cc1ccccc1C(=O)N1->[Ir]<-n2ccccc2C=1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4388,29,Cc1cccc(CPc2ccccc2)n1,"[7, 14]",Cc1cccc2n1->[Ir]<-P(c1ccccc1)C2,"['N([C])([C])', 'P([C])([C])']"
uncond_bi-min10k-4389,29,c1ccc(-c2ccnc(-c3ccccn3)n2)cc1,"[7, 14]",c1ccc(-c2ccn3->[Ir]<-n4ccccc4-c3n2)cc1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4390,29,N=CC1(N=C2NCNC2N)CC=CC=N1,"[0, 3]",NC1NCNC1=N1->[Ir]<-N=CC12CC=CC=N2,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4391,29,CCN(C)CC=Nc1ccccc1,"[2, 6]",CCN1(C)->[Ir]<-N(c2ccccc2)=CC1,"['N([C])([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-4392,29,Cn1ccnc1C1Cc2ccccc2C=N1,"[4, 15]",Cn1ccn2->[Ir]<-N3=Cc4ccccc4CC3c12,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4393,29,CN(C)CC1CN=c2ccccc2=N1,"[1, 13]",CN1(C)->[Ir]<-N2=c3ccccc3=NCC2C1,"['N([C])([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-4394,29,CC(C)CN1[C]N(c2ccncn2)C=C1,"[5, 12]",CC(C)CN1C=CN2C1=[Be]->[Ir]<-n1cnccc12,"['C_carb([N])([N])', 'N([C])([C])']"
uncond_bi-min10k-4395,29,CN(C)CCN=Cc1cccc(F)c1,"[1, 5]",CN1(C)->[Ir]<-N(=Cc2cccc(F)c2)CC1,"['N([C])([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-4396,29,C#Cc1ccccc1-n1nncc1-c1ccccn1,"[8, 18]",C#Cc1ccccc1-n12->[Ir]<-n3ccccc3-c1cnn2,"['N([C])([C])', 'N([C])([C])([N])']"
uncond_bi-min10k-4397,29,Cc1cnc(C=NC(C)C)c(C)c1,"[3, 6]",Cc1cc(C)c2n(->[Ir]<-N(C(C)C)=C2)c1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4398,29,CC(N)(O)C12C=NC=CC1(N)C=CN=C2,"[2, 10]",CC1(O)N->[Ir]<-NC23C=CN=CC12C=NC=C3,"['N([C])', 'N([C])']"
uncond_bi-min10k-4399,29,Cc1cn(Nc2cc3c(cn2)OCO3)nc1C,"[3, 10]",Cc1cn2(->[Ir]<-n3cc4c(cc3N2)OCO4)nc1C,"['N([C])([C])', 'N([C])([N])([N])']"
uncond_bi-min10k-4400,29,CC1(C)COC(C=Nc2ccccc2)=N1,"[7, 14]",CC1(C)COC2=N1->[Ir]<-N(c1ccccc1)=C2,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4401,29,CC(C)(C)OC(N)c1ccccn1,"[6, 12]",CC(C)(C)OC1N->[Ir]<-n2ccccc21,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4402,29,Brc1ccc(C(n2cccn2)n2cccn2)cc1,"[10, 15]",Brc1ccc(C2n3cccn3->[Ir]<-n3cccn32)cc1,"['N([C])([N])', 'N([C])([N])']"
uncond_bi-min10k-4403,29,CC(=O)NN=Cc1cc(O)cc2ccccc12,"[2, 4]",CC1=O->[Ir]<-N(=Cc2cc(O)cc3ccccc23)N1,"['N([C])([N])', 'O([C])']"
uncond_bi-min10k-4404,29,CC1=CC=CC(=CN=Cc2ccccn2)N1,"[7, 14]",CC1=CC=CC(=CN2->[Ir]<-n3ccccc3C=2)N1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4405,29,CN(C)CC1CCCCC1I,"[1, 10]",CN1(C)->[Ir]<-IC2CCCCC2C1,"['I([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-4406,29,CC(O)(O)Cn1nccc1-c1ccccn1,"[5, 15]",CC(O)(O)Cn12->[Ir]<-n3ccccc3-c1ccn2,"['N([C])([C])', 'N([C])([C])([N])']"
uncond_bi-min10k-4407,29,c1ccc(-c2cccc(-c3cccnc3)n2)nc1,"[15, 16]",c1cncc(-c2cccc3n2->[Ir]<-n2ccccc2-3)c1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4408,29,CC(=N)C(=O)C(C)=Nc1ccc(C)cc1,"[2, 7]",CC1=N->[Ir]<-N(c2ccc(C)cc2)=C(C)C1=O,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4409,29,S=CC1SCSC1=C1SC=CS12C=CSCC2,"[0, 3]",C1=CS2(C=CSC2=C2SCS3->[Ir]<-S=CC23)CCS1,"['S([C])', 'S([C])([C])']"
uncond_bi-min10k-4410,29,Cc1cccc(C=Nc2ccccc2N)n1,"[7, 15]",Cc1cccc2n1->[Ir]<-N(c1ccccc1N)=C2,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4411,29,CSCC(C)(C)C(C)(C)N,"[1, 9]",CS1->[Ir]<-NC(C)(C)C(C)(C)C1,"['N([C])', 'S([C])([C])']"
uncond_bi-min10k-4412,29,COC(=O)C(S)C(S)CN=Cc1ccsc1,"[5, 9]",COC(=O)C1S->[Ir]<-N(=Cc2ccsc2)CC1S,"['N([C])([C])', 'S([C])']"
uncond_bi-min10k-4413,29,CSC1C=CC=CC1(N)c1ccccn1,"[1, 8]",CS1->[Ir]<-NC2(c3ccccn3)C=CC=CC12,"['N([C])', 'S([C])([C])']"
uncond_bi-min10k-4414,29,Clc1ccccc1C(n1cccn1)n1cccn1,"[12, 17]",Clc1ccccc1C1n2cccn2->[Ir]<-n2cccn21,"['N([C])([N])', 'N([C])([N])']"
uncond_bi-min10k-4415,29,CCNCC(C)(N)C(C)N,"[2, 9]",CCN1->[Ir]<-NC(C)C(C)(N)C1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4416,29,CC(C)(C=N)N1C=NCC1(C)C,"[4, 5]",CC1(C)C=N->[Ir]<-N12C=NCC2(C)C,"['N([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-4417,29,Cc1nn(Nc2ccccn2)c(C)c1C,"[3, 10]",Cc1nn2(->[Ir]<-n3ccccc3N2)c(C)c1C,"['N([C])([C])', 'N([N])([C])([N])']"
uncond_bi-min10k-4418,29,O=C1C=Cc2ccccc2C1=Nc1ccccc1,"[0, 11]",c1ccc(N2->[Ir]<-O=c3ccc4ccccc4c3=2)cc1,"['N([C])([C])', 'O([C])']"
uncond_bi-min10k-4419,29,N=C1N=CN(c2ccccc2Cl)C12C=CC=CN2,"[0, 17]",Clc1ccccc1N1C=NC2=N->[Ir]<-N3C=CC=CC213,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4420,29,CN(CO)CCN=Cc1ccccn1,"[6, 13]",CN(CO)CCN1->[Ir]<-n2ccccc2C=1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4421,29,Fc1ccncc1-c1ccnc(-c2ccccn2)c1,"[10, 17]",Fc1ccncc1-c1ccn2->[Ir]<-n3ccccc3-c2c1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4422,29,Oc1cccc(CNNc2ccccn2)c1,"[7, 14]",Oc1cccc(CN2->[Ir]<-n3ccccc3N2)c1,"['N([C])([C])', 'N([C])([N])']"
uncond_bi-min10k-4423,29,O=C1C(=Nc2ccccc2)C=Cc2ccccc21,"[0, 3]",c1ccc(N2->[Ir]<-O=c3c=2ccc2ccccc32)cc1,"['N([C])([C])', 'O([C])']"
uncond_bi-min10k-4424,29,NCP(=O)(c1ccccc1)c1ccccn1,"[0, 15]",O=P1(c2ccccc2)CN->[Ir]<-n2ccccc21,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4425,29,CN1NC2(CCCCC2)NC(=S)C1=S,"[11, 13]",CN1NC2(CCCCC2)NC2=S->[Ir]<-S=C21,"['S([C])', 'S([C])']"
uncond_bi-min10k-4426,29,Oc1ccc(-c2cnn(-c3ccccn3)c2)cc1,"[7, 14]",Oc1ccc(-c2cn3n(->[Ir]<-n4ccccc4-3)c2)cc1,"['N([C])([C])', 'N([N])([C])']"
uncond_bi-min10k-4427,29,N=C1N=C(N)NC1=NC1CCCCC1,"[0, 7]",Nc1nc2c([nH]1)=N(C1CCCCC1)->[Ir]<-N=2,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4428,29,CCN(CCO)Cc1ccccn1,"[2, 12]",CCN1(CCO)->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-4429,29,Cc1sccc1C(=N)NC(=N)c1ccccn1,"[7, 10]",Cc1sccc1C1=N->[Ir]<-N=C(c2ccccn2)N1,"['N([C])', 'N([C])']"
uncond_bi-min10k-4430,29,CC(NCCN)c1ccccc1O,"[2, 5]",CC(c1ccccc1O)N1->[Ir]<-NCC1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4431,29,COc1ccccc1N(N)c1ccccn1,"[9, 15]",COc1ccccc1N1N->[Ir]<-n2ccccc21,"['N([C])([C])', 'N([N])']"
uncond_bi-min10k-4432,29,Cc1ccccc1Cn1cc(CN)nn1,"[12, 13]",Cc1ccccc1Cn1cc2n(->[Ir]<-NC2)n1,"['N([C])', 'N([C])([N])']"
uncond_bi-min10k-4433,29,CCc1ncc(N)n1Cc1ccccn1,"[7, 14]",CCc1ncc(N)n12->[Ir]<-n1ccccc1C2,"['N([C])([C])', 'N([C])([C])([C])']"
uncond_bi-min10k-4434,29,Cc1ccnc(Nn2ncc(C)c2C)c1,"[4, 7]",Cc1ccn2->[Ir]<-n3(ncc(C)c3C)Nc2c1,"['N([C])([C])', 'N([N])([N])([C])']"
uncond_bi-min10k-4435,29,N#Cc1cccc(N2[C]N(c3ccccn3)C=C2)c1,"[8, 15]",N#Cc1cccc(N2C=CN3C2=[Be]->[Ir]<-n2ccccc23)c1,"['C_carb([N])([N])', 'N([C])([C])']"
uncond_bi-min10k-4436,29,CC(F)(F)SC1CCCCC1SC(F)(F)F,"[4, 11]",CC(F)(F)S1->[Ir]<-S(C(F)(F)F)C2CCCCC21,"['S([C])([C])', 'S([C])([C])']"
uncond_bi-min10k-4437,29,CC(C)(C)Sc1cccnc1CN,"[4, 12]",CC(C)(C)S1->[Ir]<-NCc2ncccc21,"['N([C])', 'S([C])([C])']"
uncond_bi-min10k-4438,29,CONC(c1cccnc1)c1ccccn1,"[2, 15]",CON1->[Ir]<-n2ccccc2C1c1cccnc1,"['N([C])([C])', 'N([O])([C])']"
uncond_bi-min10k-4439,29,CN(C)CCSCc1ccncc1,"[1, 5]",CN1(C)->[Ir]<-S(Cc2ccncc2)CC1,"['N([C])([C])([C])', 'S([C])([C])']"
uncond_bi-min10k-4440,29,CC(N)(CN)N=Cc1cc(O)cc(Cl)c1,"[4, 5]",CC1(N)CN->[Ir]<-N1=Cc1cc(O)cc(Cl)c1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4441,29,C(=Nc1ccccc1)c1ccc2ncccc2n1,"[1, 17]",C1=N(c2ccccc2)->[Ir]<-n2c1ccc1ncccc12,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4442,29,c1ccc(-c2ccc(-c3cccnc3)cn2)nc1,"[15, 16]",c1cncc(-c2ccc3n(->[Ir]<-n4ccccc4-3)c2)c1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4443,29,N=CC(Br)NCc1ccc2ccccc2c1,"[0, 4]",BrC1C=N->[Ir]<-N1Cc1ccc2ccccc2c1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4444,29,[C]NCC1([Se]c2ccccc2)NN=CN1C,"[0, 4]",CN1C=NNC12CNC=[Be]->[Ir]<-[Se]2c1ccccc1,"['C_carb([N])', 'Se([C])([C])']"
uncond_bi-min10k-4445,29,COc1cccc(-c2ccc3cccnc3n2)n1,"[16, 17]",COc1cccc2n1->[Ir]<-n1c-2ccc2cccnc21,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4446,29,Nc1cccnc1NCc1cccc(O)c1,"[0, 7]",Oc1cccc(CN2->[Ir]<-Nc3cccnc32)c1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4447,29,CN(C)CCSCc1ccccn1,"[5, 12]",CN(C)CCS1->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'S([C])([C])']"
uncond_bi-min10k-4448,29,CC1OC(N(C=O)N=Cc2ccccc2)=NC1=O,"[6, 7]",CC1OC(N2C=O->[Ir]<-N2=Cc2ccccc2)=NC1=O,"['N([C])([N])', 'O([C])']"
uncond_bi-min10k-4449,29,c1ccc(-c2nccc(-c3ccccn3)n2)cc1,"[14, 15]",c1ccc(-c2nccc3n2->[Ir]<-n2ccccc2-3)cc1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4450,29,N#Cc1nnc(N(c2ccccn2)c2ccccn2)nn1,"[12, 18]",N#Cc1nnc(N2c3ccccn3->[Ir]<-n3ccccc32)nn1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4451,29,Cc1c(N(C)N)n[nH]c1-c1ccccc1,"[5, 6]",Cc1c(-c2ccccc2)[nH]n2->[Ir]<-NN(C)c12,"['N([N])', 'N([N])([C])']"
uncond_bi-min10k-4452,29,FC(F)(F)c1cccc(C(F)(F)F)c1N=Nc1ccccn1,"[14, 21]",FC(F)(F)c1cccc(C(F)(F)F)c1N1->[Ir]<-n2ccccc2N=1,"['N([C])([C])', 'N([C])([N])']"
uncond_bi-min10k-4453,29,Cc1cnc(-c2ncc(-c3ccccc3)[nH]2)[nH]1,"[6, 16]",Cc1cnc2[nH]1->[Ir]<-n1cc(-c3ccccc3)[nH]c1-2,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4454,29,Nc1ccccc1OC1(O)N=CC=CC1N,"[0, 15]",OC12N=CC=CC1N->[Ir]<-Nc1ccccc1O2,"['N([C])', 'N([C])']"
uncond_bi-min10k-4455,29,NC1CC(c2ccncc2)CC1(N)O,"[0, 12]",OC12CC(c3ccncc3)CC1N->[Ir]<-N2,"['N([C])', 'N([C])']"
uncond_bi-min10k-4456,29,OC(O)CN1[C]N(Cc2ccccn2)C=C1,"[5, 13]",OC(O)CN1C=CN2Cc3ccccn3->[Ir]<-[Be]=C21,"['C_carb([N])([N])', 'N([C])([C])']"
uncond_bi-min10k-4457,29,Nc1c(C(F)(F)F)ccnc1N=Cc1cc(F)cc(Cl)c1,"[0, 11]",Fc1cc(Cl)cc(C=N2->[Ir]<-Nc3c(C(F)(F)F)ccnc32)c1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4458,29,COc1ccccc1CN=C1C=CC=NC1=O,"[9, 16]",COc1ccccc1CN1->[Ir]<-O=c2ncccc2=1,"['N([C])([C])', 'O([C])']"
uncond_bi-min10k-4459,29,ClC(NCc1ccccn1)c1ccccc1,"[2, 9]",ClC(c1ccccc1)N1->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4460,29,CC(=O)c1cccc(-c2nc3ccccc3[nH]2)n1,"[9, 17]",CC(=O)c1cccc2n1->[Ir]<-n1c-2[nH]c2ccccc21,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4461,29,FC(F)(F)c1nccc(-n2nccc2-c2ccccn2)n1,"[9, 19]",FC(F)(F)c1nccc(-n23->[Ir]<-n4ccccc4-c2ccn3)n1,"['N([C])([C])', 'N([C])([C])([N])']"
uncond_bi-min10k-4462,29,Cc1cc(C)n(C(=S)Nc2ccccc2)n1,"[7, 15]",Cc1cc(C)n2->[Ir]<-S=C(Nc3ccccc3)n12,"['N([C])([N])', 'S([C])']"
uncond_bi-min10k-4463,29,NC1C=CC=NC1C(N)c1ccccn1,"[0, 14]",NC1c2ccccn2->[Ir]<-NC2C=CC=NC21,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4464,29,Cc1ccc(-c2ncc(C)cc2C)nc1,"[6, 13]",Cc1ccc2n(->[Ir]<-n3cc(C)cc(C)c3-2)c1,"['N([C])([C])', 'N([C])([C])']"
uncond_bi-min10k-4465,29,N=C1C=Nc2ccccc2C1=Nc1ccccc1Br,"[0, 11]",Brc1ccccc1N1->[Ir]<-N=c2cnc3ccccc3c2=1,"['N([C])', 'N([C])([C])']"
uncond_bi-min10k-4466,29,O=[N+]([O-])c1ccccc1N=CN=Nc1ccccc1,"[9, 12]",O=[N+]([O-])c1ccccc1N1->[Ir]<-N(c2ccccc2)=NC=1,"['N([C])([C])', 'N([C])([N])']"
uncond_bi-min10k-4467,29,Cc1nn(N)c(Nn2nccc2C)c1C,"[4, 7]",Cc1nn2c(c1C)Nn1(->[Ir]<-N2)nccc1C,"['N([N])', 'N([N])([N])([C])']"
uncond_bi-min10k-4468,29,FC(F)(F)c1cc(N=Nc2ccccn2)cc(C(F)(F)F)c1,"[7, 14]",FC(F)(F)c1cc(N2->[Ir]<-n3ccccc3N=2)cc(C(F)(F)F)c1,"['N([C])([C])', 'N([C])([N])']"
